name,city,state,degrees_awarded.predominant,ownership,locale,carnegie_size_setting,minority_serving.historically_black,minority_serving.predominantly_black,minority_serving.annh,minority_serving.tribal,minority_serving.aanipi,minority_serving.hispanic,minority_serving.nant,men_only,women_only,admission_rate.overall,act_scores.75th_percentile.cumulative,sat_scores.average.overall,sat_scores.average.by_ope_id,program_percentage.education,program_percentage.engineering,program_percentage.legal,program_percentage.humanities,program_percentage.biological,program_percentage.mathematics,program_percentage.philosophy_religious,program_percentage.theology_religious_vocation,program_percentage.physical_science,program_percentage.public_administration_social_service,program_percentage.social_science,program_percentage.construction,program_percentage.visual_performing,program_percentage.business_marketing,program_percentage.history,enrollment.all,demographics.race_ethnicity.white,demographics.race_ethnicity.black,demographics.race_ethnicity.hispanic,demographics.race_ethnicity.asian,demographics.race_ethnicity.aian,demographics.race_ethnicity.nhpi,demographics.race_ethnicity.two_or_more,demographics.race_ethnicity.non_resident_alien,demographics.race_ethnicity.unknown,demographics.race_ethnicity.white_non_hispanic,demographics.race_ethnicity.black_non_hispanic,demographics.race_ethnicity.asian_pacific_islander,demographics.race_ethnicity.aian_prior_2009,demographics.race_ethnicity.hispanic_prior_2009,demographics.non_resident_aliens_2000,demographics.race_ethnicity.unknown_2000,demographics.race_ethnicity.white_2000,demographics.race_ethnicity.black_2000,demographics.race_ethnicity.api_2000,demographics.race_ethnicity.aian_2000,demographics.race_ethnicity.hispanic_2000,part_time_share,part_time_share_2000,title_iv.public.by_income_level.0-30000,title_iv.public.by_income_level.30001-48000,title_iv.public.by_income_level.48001-75000,title_iv.public.by_income_level.75001-110000,title_iv.public.by_income_level.110001-plus,title_iv.private.by_income_level.0-30000,title_iv.private.by_income_level.30001-48000,title_iv.private.by_income_level.48001-75000,title_iv.private.by_income_level.75001-110000,title_iv.private.by_income_level.110001-plus,attendance.academic_year,tuition.in_state,tuition.out_of_state,tuition.program_year,tuition_revenue_per_fte,instructional_expenditure_per_fte,faculty_salary,ft_faculty_rate,pell_grant_rate,completion_rate_4yr_150nt,completion_rate_less_than_4yr_150nt,share_first.time_full.time,completion_rate_4yr_150_white,completion_rate_4yr_150_black,completion_rate_4yr_150_hispanic,completion_rate_4yr_150_asian,completion_rate_4yr_150_aian,completion_rate_4yr_150_nhpi,completion_rate_4yr_150_2ormore,completion_rate_4yr_150_nonresident.alien,completion_rate_4yr_150_race.unknown,federal_loan_rate,share_25_older,2_yr_default_rate,3_yr_default_rate
Concorde Career Institute-Tampa,Tampa,FL,1,3,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0198,0.2911,0.3703,0.0198,0.004,0.295,,,,,,,,0.0,,,,,,,,,,,,,,,10100.0,6011.0,2360.0,,0.7778,,,0.5601,,,,,,,,,,,,,0.066,
Adventist University of Health Sciences,Orlando,FL,2,2,,,,,,,,,,,,0.6414,21.0,910.0,910.0,0.0,0.0,0.0,0.0149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0551,0.5846,0.1365,0.0797,0.0098,0.1343,,,,,,,,0.6254,,,,,,,,,,,,,5555.0,5555.0,,4628.0,5098.0,4895.0,1.0,,1.0,,,,,,,,,,,,,,0.006999999999999999,
Florida Institute of Technology,Melbourne,FL,3,2,,,,,,,,,,,,0.8293,27.0,1146.0,1146.0,0.0086,0.3812,0.0,0.0,0.1328,0.015,0.0,0.0,0.0707,0.0,0.0,0.0,0.0,0.1006,0.0,,,,,,,,,0.1715,0.1319,0.5609,0.0374,0.0292,0.0035,0.0657,,,,,,,,0.0339,,,,,,,,,,,,,22730.0,22730.0,,18707.0,8448.0,6476.0,0.9114,,0.5401,,,,,,,,,,0.4889,0.3333,,,0.006,
Florida Institute of Ultrasound Inc,Pensacola,FL,1,3,,,,,,,,,,,,0.5882,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0267,0.9333,0.0133,0.0,0.0,0.0267,,,,,,,,0.0,,,,,,,,,,,,,,,,3763.0,1301.0,,0.3333,,,,,,,,,,,,,,,,0.026000000000000002,
Florida International University,Miami,FL,3,1,,,,,,,,,,,,0.3149,26.0,1128.0,1128.0,0.0709,0.0485,0.0,0.0245,0.0214,0.0031,0.0047,0.0,0.0107,0.0206,0.0674,0.0,0.013999999999999999,0.3634,0.006,,,,,,,,,0.0629,0.0068,0.1781,0.1291,0.0374,0.0017,0.5839,,,,,,,,0.3782,,,,,,,,,,,,,2914.0,15420.0,,3002.0,3590.0,7038.0,0.9541,,0.4688,,,,,,,,,,0.6,,,,0.042,
Florida Keys Community College,Key West,FL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0049,0.3301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243,0.1117,0.0,,,,,,,,,0.0157,0.0131,0.6737,0.1232,0.0131,0.0052,0.156,,,,,,,,0.7339,,,,,,,,,,,,,1980.0,6498.0,,2004.0,3638.0,4058.0,0.1742,,,0.3922,,,,,,,,,,,,,0.171,
Florida Memorial University,Miami Gardens,FL,3,2,,,,,,,,,,,,0.4437,,,,0.1968,0.0,0.0,0.0,0.0602,0.0,0.004,0.0,0.004,0.0,0.0803,0.0,0.0402,0.2811,0.0,,,,,,,,,0.0,0.0014,0.0009,0.9633,0.0005,0.0,0.0339,,,,,,,,0.0752,,,,,,,,,,,,,11110.0,11110.0,,11641.0,4219.0,5721.0,1.0,,0.4784,,,,,,,,,,0.6341,,,,0.09699999999999999,
Florida Career College-Miami,Miami,FL,1,3,,,,,,,,,,,,,,,,0.0,0.3766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0154,0.0504,0.1052,0.4063,0.0065,0.0037,0.4124,,,,,,,,0.0004,,,,,,,,,,,,,11160.0,11160.0,,5595.0,944.0,,0.5833,,,0.6671,,,,,,,,,,,,,0.084,
Florida Southern College,Lakeland,FL,3,2,,,,,,,,,,,,0.7528,25.0,1044.0,1044.0,0.13,0.0,0.0,0.0038,0.0535,0.0153,0.0096,0.0096,0.0038,0.0,0.0478,0.0,0.0669,0.3442,0.0057,,,,,,,,,0.0392,0.0339,0.7812,0.0767,0.0118,0.0033,0.0539,,,,,,,,0.2531,,,,,,,,,,,,,18340.0,18340.0,,11318.0,4785.0,5495.0,0.623,,0.5818,,,,,,,,,,0.625,,,,0.024,
Florida State University,Tallahassee,FL,3,1,,,,,,,,,,,,0.6466,27.0,1147.0,1147.0,0.078,0.0278,0.0,0.0263,0.0255,0.0027,0.0074,0.0,0.0107,0.0185,0.1456,0.0,0.0634,0.2199,0.0098,,,,,,,,,0.0055,0.0139,0.7256,0.1172,0.0295,0.0038,0.1047,,,,,,,,0.1097,,,,,,,,,,,,,2892.0,15398.0,,3383.0,5518.0,7371.0,0.7493,,0.655,,,,,,,,,,0.5862,,,,0.032,
Florida Technical College,Orlando,FL,2,3,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1801,0.0,,,,,,,,,0.0,0.0444,0.4867,0.2319,0.0177,0.0063,0.2129,,,,,,,,0.0,,,,,,,,,,,,,,,25829.0,6107.0,1972.0,3843.0,1.0,,,0.5153,,,,,,,,,,,,,0.09,
University of Southernmost Florida,Jacksonville,FL,2,3,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333,0.0,,,,,,,,,0.0,0.0847,0.3446,0.5198,0.0113,0.0,0.0395,,,,,,,,0.0,,,,,,,,,,,,,,,23831.0,6001.0,2238.0,3583.0,1.0,,,0.4155,,,,,,,,,,,,,0.09,
University of Florida,Gainesville,FL,3,1,,,,,,,,,,,,0.5311,,1260.0,1260.0,0.0275,0.1032,0.0,0.0462,0.0308,0.0067,0.0056,0.0,0.0103,0.0,0.12300000000000001,0.0,0.0309,0.1908,0.0206,,,,,,,,,0.0092,0.0101,0.6981,0.0872,0.0695,0.0044,0.1215,,,,,,,,0.0697,,,,,,,,,,,,,2955.0,15827.0,,3203.0,9119.0,8145.0,0.955,,0.7836,,,,,,,,,,0.6296,0.7037,,,0.022000000000000002,
Everest University-Pompano Beach,Pompano Beach,FL,2,3,,,,,,,,,,,,0.7309,,,,0.0,0.0,0.0868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4212,0.0,,,,,,,,,0.0,0.9857,0.0007,0.0115,0.0,0.0,0.002,,,,,,,,0.518,,,,,,,,,,,,,9000.0,9000.0,,18925.0,3210.0,2489.0,0.1429,,0.3422,,,,,,,,,,0.2857,0.3452,,,0.077,
Fort Pierce Beauty Academy,Fort Pierce,FL,1,3,,,,,,,,,,,,0.9167,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.2143,0.6071,0.0,0.0,0.1786,,,,,,,,0.2143,,,,,,,,,,,,,,,5400.0,1786.0,2625.0,,,,,0.6154,,,,,,,,,,,,,0.0,
Full Sail University,Winter Park,FL,2,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8193,0.0,0.0,,,,,,,,,0.0202,0.0228,0.7228,0.1034,0.0257,0.0068,0.0984,,,,,,,,0.0,,,,,,,,,,,,,,,37995.0,9992.0,1723.0,2842.0,0.9371,,0.8428,,,,,,,,,,0.9118,0.8519,,,0.052000000000000005,
George Stone Technical Center,Pensacola,FL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0816,0.0,0.0453,0.0,,,,,,,,,0.0,0.0,0.6897,0.2457,0.0402,0.0057,0.0187,,,,,,,,0.2184,,,,,,,,,,,,,,,1098.0,707.0,2398.0,,1.0,,,0.6604,,,,,,,,,,,,,0.0,
George T Baker Aviation Technical College,Miami,FL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0122,0.0517,0.155,0.0243,0.003,0.7538,,,,,,,,0.6413,,,,,,,,,,,,,1800.0,1800.0,,806.0,7856.0,,1.0,,,0.4904,,,,,,,,,,,,,,
Gulf Coast State College,Panama City,FL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0021,0.5279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0179,0.0,,,,,,,,,0.006999999999999999,0.0183,0.7908,0.1223,0.0267,0.0068,0.0281,,,,,,,,0.5622,,,,,,,,,,,,,1750.0,6200.0,,1176.0,3404.0,4974.0,0.2695,,,0.3385,,,,,,,,,,,,,0.063,
Key College,Dania Beach,FL,2,3,,,,,,,,,,,,,,,,0.0,0.0,0.6111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.5692,0.2846,0.0308,0.0,0.1154,,,,,,,,0.0,,,,,,,,,,,,,7785.0,7785.0,,10435.0,4198.0,3188.0,0.3529,,,0.6136,,,,,,,,,,,,,0.065,
Hillsborough Community College,Tampa,FL,2,1,,,,,,,,,,,,,,,,0.0025,0.0,0.0056,0.4624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.0037,0.0223,0.0,,,,,,,,,0.0187,0.0041,0.56,0.1844,0.0338,0.0048,0.1941,,,,,,,,0.6672,,,,,,,,,,,,,1833.0,6835.0,,1420.0,2207.0,4962.0,0.1402,,,0.2651,,,,,,,,,,,,,0.055999999999999994,
Hobe Sound Bible College,Hobe Sound,FL,3,2,,,,,,,,,,,,0.7321,24.0,989.0,989.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.04,0.0,,,,,,,,,0.0333,0.0,0.5583,0.1417,0.0083,0.0,0.2583,,,,,,,,0.1167,,,,,,,,,,,,,4240.0,4240.0,,3667.0,3183.0,1451.0,0.5625,,0.6923,,,,,,,,,,0.0,,,,0.04,
Cortiva Institute-Florida,Pinellas Park,FL,1,3,,,,,,,,,,,,0.9909,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0038,0.0,0.8409,0.0568,0.0227,0.0,0.0758,,,,,,,,0.3826,,,,,,,,,,,,,,,6540.0,9057.0,5447.0,,0.4,,,0.8235,,,,,,,,,,,,,0.07400000000000001,
Indian River State College,Fort Pierce,FL,1,1,,,,,,,,,,,,,,,,0.0012,0.0,0.0068,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0048,0.0954,0.0,,,,,,,,,0.0141,0.0104,0.7361,0.1424,0.011000000000000001,0.0034,0.0824,,,,,,,,0.6018,,,,,,,,,,,,,1740.0,6570.0,,973.0,3332.0,6608.0,0.9767,,,0.3719,,,,,,,,,,,,,0.106,
Sanford-Brown College-Tampa,Tampa,FL,2,3,,,,,,,,,,,,0.7654,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9603,0.0033,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.2923,,,,,,,,,,,,,16620.0,16620.0,,11352.0,1593.0,3369.0,0.076,,0.3782,,,,,,,,,,,,,,0.076,
International Academy,South Daytona,FL,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0292,0.0,0.7485,0.1462,0.0117,0.0,0.0643,,,,,,,,0.7018,,,,,,,,,,,,,,,12600.0,6889.0,3021.0,,1.0,,,0.8193,,,,,,,,,,,,,0.131,
AI Miami International University of Art and Design,Miami,FL,3,3,,,,,,,,,,,,0.9819,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7057,0.2943,0.0,,,,,,,,,0.0008,0.2731,0.1467,0.0932,0.0162,0.0024,0.4676,,,,,,,,0.1669,,,,,,,,,,,,,23924.0,23924.0,,12493.0,2263.0,3770.0,0.3814,,0.3885,,,,,,,,,,,0.6316,,,0.091,
ATI College of Health,Miami,FL,2,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.2348,0.0812,0.0638,0.3768,0.0058,0.0,0.2377,,,,,,,,0.0,,,,,,,,,,,,,27000.0,27000.0,,70295.0,26662.0,2648.0,0.1667,,,0.3059,,,,,,,,,,,,,0.04,
ITT Technical Institute-Tampa,Tampa,FL,2,3,,,,,,,,,,,,0.3754,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.1217,0.5347,0.1263,0.0339,0.0092,0.1741,,,,,,,,0.2126,,,,,,,,,,,,,13548.0,13548.0,,15676.0,3835.0,4368.0,1.0,,0.4444,,,,,,,,,,,1.0,,,0.061,
Jacksonville University,Jacksonville,FL,3,2,,,,,,,,,,,,0.7173,24.0,1016.0,1016.0,0.0402,0.0,0.0,0.0746,0.0421,0.0057,0.0096,0.0,0.0191,0.0,0.0516,0.0,0.0612,0.3002,0.0191,,,,,,,,,0.0257,0.0893,0.6502,0.1551,0.0244,0.0059,0.0493,,,,,,,,0.2115,,,,,,,,,,,,,18830.0,18830.0,,9911.0,8347.0,5943.0,1.0,,0.3779,,,,,,,,,,0.4,0.375,,,0.046,
Jones College-Jacksonville,Jacksonville,FL,3,2,,,,,,,,,,,,,,,,0.0,0.0,0.1572,0.0189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5975,0.0,,,,,,,,,0.0,0.0112,0.3547,0.5554,0.0144,0.0048,0.0594,,,,,,,,0.7063,,,,,,,,,,,,,6090.0,6090.0,,4210.0,1436.0,,0.0303,,0.2222,,,,,,,,,,,,,,0.075,
Keiser University-Ft Lauderdale,Fort Lauderdale,FL,2,3,,,,,,,,,,,,1.0,,,,0.0,0.0,0.1298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1993,0.0,,,,,,,,,0.0101,0.0109,0.53,0.2632,0.0129,0.0049,0.1679,,,,,,,,0.1761,,,,,,,,,,,,,11408.0,11408.0,,7509.0,1645.0,3918.0,0.3596,,0.7559999999999999,,,,,,,,,,,0.8836,,,0.11199999999999999,
Heritage Institute-Ft Myers,Fort Myers,FL,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0317,0.7222,0.1151,0.0079,0.0159,0.1071,,,,,,,,0.0,,,,,,,,,,,,,,,7458.0,6735.0,1453.0,,0.8571,,,0.5851,,,,,,,,,,,,,0.016,
La Belle Beauty School,Hialeah,FL,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0023,0.0164,0.0023,0.0,0.9789,,,,,,,,0.73,,,,,,,,,,,,,,,8240.0,3494.0,1118.0,,0.8182,,,0.7612,,,,,,,,,,,,,0.039,
Florida Gateway College,Lake City,FL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0199,0.0,,,,,,,,,0.006,0.0011,0.8261,0.1229,0.0169,0.0026,0.0244,,,,,,,,0.5585,,,,,,,,,,,,,1790.0,6599.0,,1487.0,3134.0,4278.0,0.9464,,,0.4384,,,,,,,,,,,,,0.12300000000000001,
Lake Technical College,Eustis,FL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.013000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043,0.0404,0.0,,,,,,,,,0.0,0.0054,0.7643,0.1518,0.0089,0.0018,0.0679,,,,,,,,0.1429,,,,,,,,,,,,,,,3363.0,1638.0,6842.0,,0.9048,,,0.8584,,,,,,,,,,,,,0.0,
Lake-Sumter State College,Leesburg,FL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0106,0.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106,0.0635,0.0,,,,,,,,,0.0065,0.0085,0.7683,0.1058,0.0221,0.0061,0.0827,,,,,,,,0.6264,,,,,,,,,,,,,1785.0,6661.0,,1513.0,2681.0,4353.0,0.1971,,,0.3433,,,,,,,,,,,,,0.079,
Fort Myers Technical College,Fort Myers,FL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0472,0.0,0.1,0.0,,,,,,,,,0.0,0.0072,0.5847,0.2363,0.0119,0.0048,0.1551,,,,,,,,0.0,,,,,,,,,,,,,,,2406.0,928.0,4179.0,,0.9787,,,0.6901,,,,,,,,,,,,,0.0,
Lively Technical Center,Tallahassee,FL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313,0.0352,0.043,0.0,,,,,,,,,0.0,0.0,0.5328,0.4238,0.03,0.0011,0.0122,,,,,,,,0.5784,,,,,,,,,,,,,,,2400.0,728.0,3163.0,,0.7813,,,0.307,,,,,,,,,,,,,0.0,
Lindsey Hopkins Technical College,Miami,FL,1,1,,,,,,,,,,,,,,,,0.0455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0364,0.0273,0.0727,0.0,,,,,,,,,0.0,0.0091,0.0363,0.5811,0.0073,0.0,0.3663,,,,,,,,0.4569,,,,,,,,,,,,,2215.0,2215.0,,1072454.0,30000024.0,,0.3274,,,0.0356,,,,,,,,,,,,,0.0,
Loraines Academy & Spa,Saint Petersburg,FL,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.6818,0.125,0.1136,0.0,0.0795,,,,,,,,0.4318,,,,,,,,,,,,,,,10750.0,87763.0,90149.0,,,,,0.6207,,,,,,,,,,,,,0.018000000000000002,
Luther Rice College & Seminary,Lithonia,GA,3,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0224,0.493,0.2801,0.1877,0.0028,0.013999999999999999,,,,,,,,0.6667,,,,,,,,,,,,,3964.0,3964.0,,4497.0,2038.0,3967.0,0.2188,,0.4615,,,,,,,,,,,,,,0.018000000000000002,
State College of Florida-Manatee-Sarasota,Bradenton,FL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0082,0.7639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0291,0.0,,,,,,,,,0.017,0.0137,0.7789,0.1025,0.0207,0.0035,0.0636,,,,,,,,0.5987,,,,,,,,,,,,,1833.0,6834.0,,1304.0,2281.0,4991.0,1.0,,,0.3455,,,,,,,,,,,,,0.1,
Manatee Technical College,Bradenton,FL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1863,0.0,0.0572,0.0,,,,,,,,,0.0,0.0078,0.5596,0.152,0.0196,0.0016,0.2594,,,,,,,,0.0008,,,,,,,,,,,,,2430.0,9963.0,,668.0,65784.0,,0.4143,,,0.7014,,,,,,,,,,,,,0.0,
Manhattan Hairstyling Academy,Tampa,FL,1,3,,,,,,,,,,,,0.7867,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0166,0.40399999999999997,0.2285,0.0265,0.0,0.3245,,,,,,,,0.0,,,,,,,,,,,,,,,8500.0,6019.0,2103.0,,1.0,,,0.6076,,,,,,,,,,,,,0.049,
Margate School of Beauty Inc,Margate,FL,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0547,0.1768,0.2463,0.0484,0.0042,0.4695,,,,,,,,0.3726,,,,,,,,,,,,,,,5600.0,5641.0,1772.0,,0.8,,,0.8971,,,,,,,,,,,,,0.0,
Traviss Technical College,Lakeland,FL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099,0.0,0.051,0.0,,,,,,,,,0.0,0.0,0.6277,0.2841,0.0183,0.0046,0.0653,,,,,,,,0.2589,,,,,,,,,,,,,1733.0,7200.0,,402.0,3911.0,,0.6703,,,0.9275,,,,,,,,,,,,,,
Trinity International University-Florida,Davie,FL,3,2,,,,,,,,,,,,,,,1079.0,0.0,0.0,0.0,0.6522,0.0,0.0,0.0,0.2174,0.0,0.0,0.0,0.0,0.0,0.1304,0.0,,,,,,,,,0.0072,0.0576,0.1799,0.2878,0.0216,0.0,0.446,,,,,,,,0.2662,,,,,,,,,,,,,,,,8214.0,9827.0,5503.0,1.0,,0.122,,,,,,,,,,,0.0,,,0.021,
Miami Lakes Educational Center and Technical College,Miami Lakes,FL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0806,0.0054,0.0672,0.0,,,,,,,,,0.0,0.0121,0.1161,0.4384,0.011000000000000001,0.0011,0.4213,,,,,,,,0.6282,,,,,,,,,,,,,1847.0,7376.0,,670.0,2427.0,,0.5844,,,0.4503,,,,,,,,,,,,,0.13,
Miami Dade College,Miami,FL,2,1,,,,,,,,,,,,,,,,0.0006,0.0,0.0103,0.5918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085,0.0311,0.0,,,,,,,,,0.0274,0.0093,0.0868,0.2152,0.0109,0.0004,0.65,,,,,,,,0.6259,,,,,,,,,,,,,1875.0,6309.0,,1208.0,2661.0,6016.0,0.9189,,0.2163,,,,,,,,,,0.1188,0.6667,,,0.106,
University of Miami,Coral Gables,FL,3,2,,,,,,,,,,,,0.4206,30.0,1253.0,1253.0,0.0241,0.0812,0.0139,0.0181,0.0933,0.0051,0.0042,0.0,0.0144,0.0019,0.0747,0.0,0.11599999999999999,0.2334,0.0135,,,,,,,,,0.0595,0.0286,0.5209,0.0937,0.0556,0.003,0.2386,,,,,,,,0.0553,,,,,,,,,,,,,27840.0,27840.0,,19764.0,20627.0,7987.0,0.6928,,0.7116,,,,,,,,,,0.6991,0.7273,,,0.01,
Orange Technical College-Mid Florida Campus,Orlando,FL,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1928,0.0114,0.212,0.0,,,,,,,,,0.0057,0.0139,0.4753,0.2028,0.0247,0.0032,0.2744,,,,,,,,0.4354,,,,,,,,,,,,,,,1772.0,1864.0,3123.0,,0.6149,,,0.8627,,,,,,,,,,,,,0.0,
Beauty Schools of America-Miami,Miami,FL,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0063,0.0238,0.0201,0.005,0.005,0.9398,,,,,,,,0.0,,,,,,,,,,,,,,,9045.0,4228.0,3392.0,,0.4,,,0.8331,,,,,,,,,,,,,0.08,
Remington College-Tampa Campus,Tampa,FL,2,3,,,,,,,,,,,,0.9701,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0978,0.1549,0.0,,,,,,,,,0.0467,0.0029,0.4073,0.3124,0.0204,0.0058,0.2044,,,,,,,,0.0,,,,,,,,,,,,,23859.0,23859.0,,12597.0,4157.0,3091.0,0.8333,,0.4579,,,,,,,,,,,0.4579,,,0.034,
Everest Institute-North Miami,Miami,FL,1,3,,,,,,,,,,,,0.6509,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0096,0.0562,0.7531,0.0069,0.0014,0.1728,,,,,,,,0.0,,,,,,,,,,,,,,,9650.0,3724.0,912.0,2731.0,1.0,,,0.8232,,,,,,,,,,,,,0.09,
Everest Institute-Hialeah,Hialeah,FL,1,3,,,,,,,,,,,,0.6327,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0012,0.0061,0.0147,0.1691,0.0012,0.0012,0.8064,,,,,,,,0.0,,,,,,,,,,,,,,,12386.0,3670.0,703.0,2587.0,1.0,,,0.7681,,,,,,,,,,,,,0.09,
