name,city,state,degrees_awarded.predominant,ownership,locale,carnegie_size_setting,minority_serving.historically_black,minority_serving.predominantly_black,minority_serving.annh,minority_serving.tribal,minority_serving.aanipi,minority_serving.hispanic,minority_serving.nant,men_only,women_only,admission_rate.overall,act_scores.75th_percentile.cumulative,sat_scores.average.overall,sat_scores.average.by_ope_id,program_percentage.education,program_percentage.engineering,program_percentage.legal,program_percentage.humanities,program_percentage.biological,program_percentage.mathematics,program_percentage.philosophy_religious,program_percentage.theology_religious_vocation,program_percentage.physical_science,program_percentage.public_administration_social_service,program_percentage.social_science,program_percentage.construction,program_percentage.visual_performing,program_percentage.business_marketing,program_percentage.history,enrollment.all,demographics.race_ethnicity.white,demographics.race_ethnicity.black,demographics.race_ethnicity.hispanic,demographics.race_ethnicity.asian,demographics.race_ethnicity.aian,demographics.race_ethnicity.nhpi,demographics.race_ethnicity.two_or_more,demographics.race_ethnicity.non_resident_alien,demographics.race_ethnicity.unknown,demographics.race_ethnicity.white_non_hispanic,demographics.race_ethnicity.black_non_hispanic,demographics.race_ethnicity.asian_pacific_islander,demographics.race_ethnicity.aian_prior_2009,demographics.race_ethnicity.hispanic_prior_2009,demographics.non_resident_aliens_2000,demographics.race_ethnicity.unknown_2000,demographics.race_ethnicity.white_2000,demographics.race_ethnicity.black_2000,demographics.race_ethnicity.api_2000,demographics.race_ethnicity.aian_2000,demographics.race_ethnicity.hispanic_2000,part_time_share,part_time_share_2000,title_iv.public.by_income_level.0-30000,title_iv.public.by_income_level.30001-48000,title_iv.public.by_income_level.48001-75000,title_iv.public.by_income_level.75001-110000,title_iv.public.by_income_level.110001-plus,title_iv.private.by_income_level.0-30000,title_iv.private.by_income_level.30001-48000,title_iv.private.by_income_level.48001-75000,title_iv.private.by_income_level.75001-110000,title_iv.private.by_income_level.110001-plus,attendance.academic_year,tuition.in_state,tuition.out_of_state,tuition.program_year,tuition_revenue_per_fte,instructional_expenditure_per_fte,faculty_salary,ft_faculty_rate,pell_grant_rate,completion_rate_4yr_150nt,completion_rate_less_than_4yr_150nt,share_first.time_full.time,completion_rate_4yr_150_white,completion_rate_4yr_150_black,completion_rate_4yr_150_hispanic,completion_rate_4yr_150_asian,completion_rate_4yr_150_aian,completion_rate_4yr_150_nhpi,completion_rate_4yr_150_2ormore,completion_rate_4yr_150_nonresident.alien,completion_rate_4yr_150_race.unknown,federal_loan_rate,share_25_older,2_yr_default_rate,3_yr_default_rate
Benedictine University,Lisle,IL,3,2,,,,,,,,,,,,,,,,0.1452,0.0099,0.0,0.0,0.1551,0.0132,0.0132,0.0,0.0132,0.0,0.0429,0.0,0.0099,0.2277,0.0099,,,,,,,,,0.0007,0.0793,0.6662,0.0666,0.1306,0.0007,0.055999999999999994,,,,,,,,0.2225,,,,,,,,,,,,,,,,,,4996.0,,,0.5407,,,,,,,,,,,0.025,,0.2523,0.078,
Illinois College of Optometry,Chicago,IL,3,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6042.0,,,,,,,,,,,,,,,,,0.005,
University of Illinois at Urbana-Champaign,Champaign,IL,3,1,,,,,,,,,,,,,,,,0.057,0.1787,0.0,0.0018,0.09300000000000001,0.0066,0.0059,0.0,0.0173,0.0008,0.0852,0.0,0.0314,0.1461,0.0309,,,,,,,,,0.011000000000000001,0.0124,0.7187,0.0734,0.129,0.0021,0.0534,,,,,,,,0.0207,,,,,,,,,,,,,,,,,,7679.0,,,0.7676,,,,,,,,,,0.4242,0.5652,,0.0423,0.04,
Illinois Wesleyan University,Bloomington,IL,3,2,,,,,,,,,,,,,,,,0.0699,0.0,0.0,0.0161,0.0914,0.0376,0.0108,0.0027,0.0296,0.0,0.0995,0.0,0.1263,0.2204,0.0242,,,,,,,,,0.0144,0.0015,0.8884,0.0352,0.0412,0.0015,0.0179,,,,,,,,0.004,,,,,,,,,,,,,,,,,,4844.0,,,0.7438,,,,,,,,,,0.9,,,0.0064,0.03,
Illinois Central College,East Peoria,IL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0131,0.4716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0279,0.013999999999999999,0.1197,0.0,,,,,,,,,0.0009,0.0,0.8836,0.0831,0.0139,0.0032,0.0152,,,,,,,,0.6388,,,,,,,,,,,,,,,,,,4692.0,,,,0.2681,,,,,,,,,,,,0.4705,0.128,
Illinois College,Jacksonville,IL,3,2,,,,,,,,,,,,,,,,0.2188,0.026000000000000002,0.0,0.0,0.1302,0.0521,0.0,0.0,0.0208,0.0313,0.0677,0.0,0.0313,0.2135,0.0052,,,,,,,,,0.0135,0.0011,0.9528,0.0169,0.009000000000000001,0.0022,0.0045,,,,,,,,0.018000000000000002,,,,,,,,,,,,,,,,,,5228.0,,,0.4813,,,,,,,,,,1.0,,,0.0396,0.042,
Olney Central College,Olney,IL,2,1,,,,,,,,,,,,,,,,0.0063,0.0,0.0027,0.0632,0.0,0.0,0.0,0.0,0.0,0.0054,0.0,0.019,0.0,0.1101,0.0,,,,,,,,,0.0034,0.0,0.9585,0.0202,0.0079,0.0022,0.0079,,,,,,,,0.6679999999999999,,,,,,,,,,,,,,,,,,4379.0,,,,0.4819,,,,,,,,,,,,0.6049,0.14800000000000002,
Illinois Institute of Technology,Chicago,IL,3,2,,,,,,,,,,,,,,,,0.0,0.5932,0.0,0.0,0.0291,0.0073,0.0,0.0,0.0145,0.0,0.0194,0.0,0.0387,0.1017,0.0024,,,,,,,,,0.1407,0.0012,0.5546,0.0936,0.1264,0.0018,0.0817,,,,,,,,0.192,,,,,,,,,,,,,,,,,,6323.0,,,0.4583,,,,,,,,,,0.4375,,,0.2798,0.049,
Argosy University-Chicago,Chicago,IL,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4628.0,,,,,,,,,,,,,,,,,0.027000000000000003,
Illinois State University,Normal,IL,3,1,,,,,,,,,,,,,,,,0.2058,0.0,0.0,0.0078,0.0221,0.013999999999999999,0.0056,0.0,0.0156,0.0279,0.0812,0.0,0.0396,0.1918,0.0257,,,,,,,,,0.0053,0.0001,0.867,0.0844,0.0159,0.0035,0.0239,,,,,,,,0.0812,,,,,,,,,,,,,,,,,,5425.0,,,0.5336,,,,,,,,,,0.7143,0.6,,0.113,0.04,
Illinois Valley Community College,Oglesby,IL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0193,0.0,0.0607,0.0,,,,,,,,,0.0,0.0,0.934,0.0197,0.009000000000000001,0.0027,0.0346,,,,,,,,0.6047,,,,,,,,,,,,,,,,,,4633.0,,,,0.28300000000000003,,,,,,,,,,,,0.47100000000000003,0.08800000000000001,
Institute for Clinical Social Work,Chicago,IL,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
Sanford-Brown College-Chicago,Chicago,IL,3,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6071,0.3929,0.0,,,,,,,,,0.0076,0.0,0.529,0.2513,0.0631,0.0,0.149,,,,,,,,0.6225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4368,0.138,
John A Logan College,Carterville,IL,2,1,,,,,,,,,,,,,,,,0.0015,0.0,0.0046,0.2729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0747,0.0,,,,,,,,,0.0003,0.0,0.8959,0.0762,0.0102,0.0045,0.0129,,,,,,,,0.5184,,,,,,,,,,,,,,,,,,4971.0,,,,0.2267,,,,,,,,,,,,0.4668,0.19899999999999998,
John Amico School of Hair Design,Oak Forest,IL,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.012,0.9759,0.0,0.0,0.012,,,,,,,,0.2771,,,,,,,,,,,,,,,,,,,,,,0.8222,,,,,,,,,,,,,0.0,
The John Marshall Law School,Chicago,IL,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10002.0,,,,,,,,,,,,,,,,,0.019,
John Wood Community College,Quincy,IL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0762,0.0,,,,,,,,,0.0024,0.0,0.9501,0.0327,0.0068,0.0024,0.0054,,,,,,,,0.5616,,,,,,,,,,,,,,,,,,3214.0,,,,0.3084,,,,,,,,,,,,0.4468,0.077,
Joliet Junior College,Joliet,IL,2,1,,,,,,,,,,,,,,,,0.0024,0.0,0.0,0.3713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,0.0,0.115,0.0,,,,,,,,,0.0008,0.0,0.8703,0.0637,0.013999999999999999,0.0029,0.0484,,,,,,,,0.652,,,,,,,,,,,,,,,,,,5986.0,,,,0.1708,,,,,,,,,,,,0.4676,0.201,
CANNELLA SCHOOL OF HAIR DESIGN,CHICAGO,IL,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.7222,0.0,0.0,0.2778,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,0.0,
Judson University,Elgin,IL,3,2,,,,,,,,,,,,,,,,0.1364,0.0,0.0,0.0,0.0051,0.0101,0.0,0.0657,0.0,0.0303,0.0253,0.0,0.0758,0.4747,0.0051,,,,,,,,,0.036000000000000004,0.0278,0.8292,0.0381,0.0195,0.0021,0.0473,,,,,,,,0.1584,,,,,,,,,,,,,,,,,,4615.0,,,,,,,,,,,,,,,,0.3082,0.063,
Kankakee Community College,Kankakee,IL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0243,0.2054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1486,0.0,,,,,,,,,0.0003,0.0,0.8541,0.1151,0.0098,0.003,0.0177,,,,,,,,0.6913,,,,,,,,,,,,,,,,,,5184.0,,,,0.18600000000000003,,,,,,,,,,,,0.5244,0.07200000000000001,
Kaskaskia College,Centralia,IL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0343,0.0,0.0909,0.0,,,,,,,,,0.0004,0.0,0.9709,0.0218,0.0019,0.0031,0.0019,,,,,,,,0.4655,,,,,,,,,,,,,,,,,,4624.0,,,,0.3944,,,,,,,,,,,,0.4023,0.09,
DeVry University's Keller Graduate School of Management-Illinois,Downers Grove,IL,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4830.0,,,,,,,,,,,,,,,,,0.035,
Kendall College,Chicago,IL,2,2,,,,,,,,,,,,,,,,0.0458,0.0,0.0,0.0153,0.0,0.0,0.0,0.0,0.0,0.0534,0.0,0.0,0.0,0.1298,0.0,,,,,,,,,0.0467,0.0,0.7018,0.14400000000000002,0.0284,0.0041,0.0751,,,,,,,,0.2454,,,,,,,,,,,,,,,,,,3562.0,,,,,,,,,,,,,,,,0.3976,0.127,
Kishwaukee College,Malta,IL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.002,0.1481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0162,0.0,0.0832,0.0,,,,,,,,,0.0021,0.0,0.8245,0.0886,0.0292,0.0028,0.0528,,,,,,,,0.5301,,,,,,,,,,,,,,,,,,4418.0,,,,0.2493,,,,,,,,,,,,0.3846,0.111,
Knox College,Galesburg,IL,3,2,,,,,,,,,,,,,,,,0.0449,0.0,0.0,0.0163,0.1918,0.0245,0.0122,0.0,0.0653,0.0,0.1837,0.0,0.0735,0.0,0.0776,,,,,,,,,0.0879,0.0522,0.7319,0.04,0.0461,0.0044,0.0374,,,,,,,,0.006999999999999999,,,,,,,,,,,,,,,,,,5206.0,,,0.6971,,,,,,,,,,0.8182,,,0.0243,0.055,
Educators of Beauty College of Cosmetology-La Salle,La Salle,IL,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0233,0.0,0.9302,0.0,0.0465,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.5581,,,,,,,,,,,,,0.146,
College of Lake County,Grayslake,IL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3808,0.0,0.0,0.0,0.0,0.0,0.0073,0.0,0.0,0.0,0.1276,0.0,,,,,,,,,0.0508,0.0,0.7034,0.079,0.0426,0.0035,0.1208,,,,,,,,0.7764,,,,,,,,,,,,,,,,,,7648.0,,,,0.1278,,,,,,,,,,,,0.5528,0.179,
Lake Forest College,Lake Forest,IL,3,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0783,0.0304,0.0174,0.0,0.0391,0.0,0.2957,0.0,0.0696,0.0957,0.0435,,,,,,,,,0.0728,0.0,0.7756,0.0685,0.0381,0.0026,0.0425,,,,,,,,0.0139,,,,,,,,,,,,,,,,,,5765.0,,,0.5983,,,,,,,,,,0.3333,,,0.028999999999999998,0.069,
Lake Forest Graduate School of Management,Lake Forest,IL,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,
Lake Land College,Mattoon,IL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0011,0.1194,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0383,0.0,0.1084,0.0,,,,,,,,,0.0002,0.0,0.9095,0.0719,0.0028,0.0038,0.0117,,,,,,,,0.5212,,,,,,,,,,,,,,,,,,4080.0,,,,0.4162,,,,,,,,,,,,0.4151,0.11699999999999999,
Danville Area Community College-Radiation Technology Program,Danville,IL,1,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.9286,0.0714,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.1429,0.0,
Lakeview College of Nursing,Danville,IL,3,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.9333,0.0444,0.0111,0.0,0.0111,,,,,,,,0.2889,,,,,,,,,,,,,,,,,,3754.0,,,,,,,,,,,,,,,,0.5278,0.051,
Lewis and Clark Community College,Godfrey,IL,2,1,,,,,,,,,,,,,,,,0.0156,0.0,0.0094,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0452,0.0,,,,,,,,,0.0037,0.0,0.9311,0.0527,0.0037,0.0023,0.0066,,,,,,,,0.6373,,,,,,,,,,,,,,,,,,5128.0,,,,0.2056,,,,,,,,,,,,0.4115,0.10099999999999999,
Lewis University,Romeoville,IL,3,2,,,,,,,,,,,,,,,,0.0409,0.0,0.0,0.0167,0.0136,0.0076,0.0015,0.0,0.0061,0.0242,0.0061,0.0,0.0182,0.2848,0.0197,,,,,,,,,0.0351,0.0,0.7214,0.1443,0.0328,0.0026,0.0639,,,,,,,,0.3567,,,,,,,,,,,,,,,,,,4753.0,,,0.4367,,,,,,,,,,0.0,,,0.4408,0.06,
Lexington College,Chicago,IL,2,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,0.1,0.0,0.25,0.2,0.0,0.0,0.45,,,,,,,,0.025,,,,,,,,,,,,,,,,,,1545.0,,,,0.5882,,,,,,,,,,,,0.1,0.0,
Lincoln Christian University,Lincoln,IL,3,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8511,0.0,0.0,0.0,0.0,0.0,0.1489,0.0,,,,,,,,,0.0104,0.0,0.9392,0.0226,0.0035,0.0069,0.0174,,,,,,,,0.1823,,,,,,,,,,,,,,,,,,4572.0,,,0.2667,,,,,,,,,,0.5,,,0.2112,0.053,
Lincoln College,Lincoln,IL,2,2,,,,,,,,,,,,,,,,0.0,0.0,0.0045,0.8591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1182,0.0,,,,,,,,,0.0,0.0172,0.8385,0.1054,0.016,0.0057,0.0172,,,,,,,,0.2325,,,,,,,,,,,,,,,,,,3965.0,,,,,,,,,,,,,,,,0.1352,0.17300000000000001,
Lincoln Land Community College,Springfield,IL,2,1,,,,,,,,,,,,,,,,0.0009,0.0,0.0,0.3617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0458,0.0,0.1234,0.0,,,,,,,,,0.003,0.0,0.9275,0.0486,0.0118,0.0024,0.0067,,,,,,,,0.7028,,,,,,,,,,,,,,,,,,5779.0,,,,0.1878,,,,,,,,,,,,0.4796,0.081,
LINCOLN TECHNICAL INSTITUTE,OAK LAWN,IL,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.402,,,,,,,,,,,,,0.107,
Lincoln College of Technology-Melrose Park,Melrose Park,IL,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.2386,,,,,,,,,,,,,0.138,
Loyola University Chicago,Chicago,IL,3,2,,,,,,,,,,,,,,,,0.046,0.0,0.0,0.0,0.10800000000000001,0.0091,0.023,0.006999999999999999,0.0181,0.0188,0.0864,0.0,0.03,0.1882,0.0314,,,,,,,,,0.0086,0.0884,0.615,0.0771,0.1283,0.0017,0.0809,,,,,,,,0.2456,,,,,,,,,,,,,,,,,,7025.0,,,0.6247,,,,,,,,,,0.75,0.45,,0.2505,0.047,
Lutheran School of Theology at Chicago,Chicago,IL,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4735.0,,,,,,,,,,,,,,,,,0.013000000000000001,
CET-Chicago,Chicago,IL,1,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5952,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.4571,0.0,0.0,0.5429,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29600000000000004,
Steven Papageorge Hair Academy,Chicago,IL,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.2982,0.0,0.2456,0.0877,0.1228,0.0,0.2456,,,,,,,,0.5263,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,0.107,
MacCormac College,Chicago,IL,2,2,,,,,,,,,,,,,,,,0.0,0.0,0.5556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3838,0.0,,,,,,,,,0.024,0.0,0.488,0.0873,0.0257,0.0034,0.3716,,,,,,,,0.2928,,,,,,,,,,,,,,,,,,3581.0,,,,,,,,,,,,,,,,0.4264,0.14400000000000002,
MacMurray College,Jacksonville,IL,3,2,,,,,,,,,,,,,,,,0.2465,0.0,0.0,0.0,0.0704,0.0141,0.0141,0.0,0.006999999999999999,0.0563,0.0141,0.0,0.0493,0.1127,0.006999999999999999,,,,,,,,,0.0125,0.0,0.8809,0.0721,0.0016,0.0047,0.0282,,,,,,,,0.0674,,,,,,,,,,,,,,,,,,3386.0,,,0.5405,,,,,,,,,,0.0,,,0.1406,0.073,
McCormick Theological Seminary,Chicago,IL,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5053.0,,,,,,,,,,,,,,,,,0.055999999999999994,
McHenry County College,Crystal Lake,IL,2,1,,,,,,,,,,,,,,,,0.0018,0.0,0.0036,0.0764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1073,0.0,,,,,,,,,0.0035,0.0,0.9533,0.0024,0.0099,0.0016,0.0294,,,,,,,,0.7289,,,,,,,,,,,,,,,,,,5429.0,,,,0.2164,,,,,,,,,,,,0.4843,0.017,
McKendree University,Lebanon,IL,3,2,,,,,,,,,,,,,,,,0.0753,0.0,0.0,0.0,0.0205,0.0,0.0091,0.0,0.0023,0.0,0.0457,0.0,0.0068,0.4384,0.0046,,,,,,,,,0.0088,0.0,0.8765,0.0899,0.0116,0.0044,0.0088,,,,,,,,0.3517,,,,,,,,,,,,,,,,,,4521.0,,,0.5076,,,,,,,,,,,,,0.4562,0.08,
Meadville Lombard Theological School,Chicago,IL,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4949.0,,,,,,,,,,,,,,,,,0.0,
MEDICAL CAREERS INSTITUTE,CHICAGO,IL,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.3665,0.4161,0.0497,0.0,0.1677,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10300000000000001,
MENNONITE COLLEGE OF NURSING,BLOOMINGTON,IL,3,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.9304,0.0253,0.0253,0.0,0.019,,,,,,,,0.0696,,,,,,,,,,,,,,,,,,4324.0,,,,,,,,,,,,,,,,0.3101,0.027999999999999997,
Methodist College,Peoria,IL,1,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.9116,0.0408,0.0136,0.0204,0.0136,,,,,,,,0.0612,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,0.07400000000000001,
Midstate College,Peoria,IL,2,3,,,,,,,,,,,,,,,,0.0,0.0,0.3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.0,,,,,,,,,0.0,0.0,0.8817,0.1111,0.0036,0.0,0.0036,,,,,,,,0.3154,,,,,,,,,,,,,,,,,,1951.0,,,,0.3478,,,,,,,,,,,,0.5556,0.196,
Millikin University,Decatur,IL,3,2,,,,,,,,,,,,,,,,0.1548,0.0,0.0,0.0,0.0934,0.0172,0.0098,0.0025,0.0393,0.0172,0.0295,0.0,0.1769,0.2064,0.0049,,,,,,,,,0.0061,0.0288,0.8559,0.0774,0.0157,0.002,0.0142,,,,,,,,0.0293,,,,,,,,,,,,,,,,,,4337.0,,,0.6588,,,,,,,,,,,,,0.0576,0.036000000000000004,
TRINITY SCHOOL OF RADIOGRAPHY,MOLINE,IL,1,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.625,,,,,,,,,,,,,0.034,
Monmouth College,Monmouth,IL,3,2,,,,,,,,,,,,,,,,0.2537,0.0,0.0,0.0,0.0746,0.0522,0.0,0.0,0.0597,0.0,0.0522,0.0,0.0299,0.2388,0.0149,,,,,,,,,0.0502,0.0,0.8938,0.0261,0.0087,0.0039,0.0174,,,,,,,,0.0019,,,,,,,,,,,,,,,,,,4964.0,,,0.5317,,,,,,,,,,0.5,,,0.0307,0.09699999999999999,
Moraine Valley Community College,Palos Hills,IL,2,1,,,,,,,,,,,,,,,,0.0071,0.0,0.0009,0.3492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1129,0.0,,,,,,,,,0.0134,0.0,0.887,0.0371,0.0122,0.0055,0.0448,,,,,,,,0.5866,,,,,,,,,,,,,,,,,,5627.0,,,,0.1887,,,,,,,,,,,,0.3936,0.11199999999999999,
Morrison Institute of Technology,Morrison,IL,2,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.9236,0.0127,0.0127,0.0064,0.0446,,,,,,,,0.0382,,,,,,,,,,,,,,,,,,3812.0,,,,0.6163,,,,,,,,,,,,0.0637,0.055,
Morton College,Cicero,IL,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0057,0.4057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1171,0.0,,,,,,,,,0.0151,0.0,0.5344,0.0141,0.0272,0.0007,0.4085,,,,,,,,0.6829,,,,,,,,,,,,,,,,,,5892.0,,,,0.2009,,,,,,,,,,,,0.4946,0.10800000000000001,
Mr John's School of Cosmetology Esthetics & Nails-Decatur,Decatur,IL,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.6853,0.3077,0.006999999999999999,0.0,0.0,,,,,,,,0.4545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.138,
Native American Educational Services College Inc,Chicago,IL,3,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.1304,0.0435,0.0,0.7826,0.0435,,,,,,,,0.2174,,,,,,,,,,,,,,,,,,6158.0,,,,,,,,,,,,,,,,0.85,0.33299999999999996,
National Louis University,Chicago,IL,3,2,,,,,,,,,,,,,,,,0.1113,0.0,0.0,0.0,0.0019,0.0028,0.0,0.0,0.0,0.0343,0.0009,0.0,0.0046,0.4666,0.0,,,,,,,,,0.0037,0.043,0.6139,0.2228,0.0323,0.003,0.0813,,,,,,,,0.126,,,,,,,,,,,,,,,,,,4504.0,,,0.2009,,,,,,,,,,,,,0.6685,0.031,
National University of Health Sciences,Lombard,IL,3,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028999999999999998,
