name,city,state,degrees_awarded.predominant,ownership,locale,carnegie_size_setting,minority_serving.historically_black,minority_serving.predominantly_black,minority_serving.annh,minority_serving.tribal,minority_serving.aanipi,minority_serving.hispanic,minority_serving.nant,men_only,women_only,admission_rate.overall,act_scores.75th_percentile.cumulative,sat_scores.average.overall,sat_scores.average.by_ope_id,program_percentage.education,program_percentage.engineering,program_percentage.legal,program_percentage.humanities,program_percentage.biological,program_percentage.mathematics,program_percentage.philosophy_religious,program_percentage.theology_religious_vocation,program_percentage.physical_science,program_percentage.public_administration_social_service,program_percentage.social_science,program_percentage.construction,program_percentage.visual_performing,program_percentage.business_marketing,program_percentage.history,enrollment.all,demographics.race_ethnicity.white,demographics.race_ethnicity.black,demographics.race_ethnicity.hispanic,demographics.race_ethnicity.asian,demographics.race_ethnicity.aian,demographics.race_ethnicity.nhpi,demographics.race_ethnicity.two_or_more,demographics.race_ethnicity.non_resident_alien,demographics.race_ethnicity.unknown,demographics.race_ethnicity.white_non_hispanic,demographics.race_ethnicity.black_non_hispanic,demographics.race_ethnicity.asian_pacific_islander,demographics.race_ethnicity.aian_prior_2009,demographics.race_ethnicity.hispanic_prior_2009,demographics.non_resident_aliens_2000,demographics.race_ethnicity.unknown_2000,demographics.race_ethnicity.white_2000,demographics.race_ethnicity.black_2000,demographics.race_ethnicity.api_2000,demographics.race_ethnicity.aian_2000,demographics.race_ethnicity.hispanic_2000,part_time_share,part_time_share_2000,title_iv.public.by_income_level.0-30000,title_iv.public.by_income_level.30001-48000,title_iv.public.by_income_level.48001-75000,title_iv.public.by_income_level.75001-110000,title_iv.public.by_income_level.110001-plus,title_iv.private.by_income_level.0-30000,title_iv.private.by_income_level.30001-48000,title_iv.private.by_income_level.48001-75000,title_iv.private.by_income_level.75001-110000,title_iv.private.by_income_level.110001-plus,attendance.academic_year,tuition.in_state,tuition.out_of_state,tuition.program_year,tuition_revenue_per_fte,instructional_expenditure_per_fte,faculty_salary,ft_faculty_rate,pell_grant_rate,completion_rate_4yr_150nt,completion_rate_less_than_4yr_150nt,share_first.time_full.time,completion_rate_4yr_150_white,completion_rate_4yr_150_black,completion_rate_4yr_150_hispanic,completion_rate_4yr_150_asian,completion_rate_4yr_150_aian,completion_rate_4yr_150_nhpi,completion_rate_4yr_150_2ormore,completion_rate_4yr_150_nonresident.alien,completion_rate_4yr_150_race.unknown,federal_loan_rate,share_25_older,2_yr_default_rate,3_yr_default_rate
Western Beauty Institute,Panorama City,CA,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1425,0.1464,0.69,0.0185,0.0013,0.0,0.0,0.0,0.0013,,,,,,,,,,,,,0.0528,,,,,,,,,,,,,,,16315.0,2615.0,98.0,,,0.778,,0.5844,0.95433789954337,,,,,,,,,,0.7242,,0.09699999999999999,
Contra Costa College,San Pablo,CA,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2309,0.0111,0.0111,0.0,0.0,0.0056,0.0515,0.0362,0.0,0.0042,0.0974,0.0056,,0.1289,0.2834,0.2731,0.1959,0.0049,0.0086,0.0195,0.0192,0.0665,,,,,,,,,,,,,0.6462,,176.0,0.0,0.0,0.0,0.0,,,,,,13503.0,738.0,5989.0,,348.0,5292.0,9050.0,0.3512,0.22899999999999998,,0.2597,0.2559081701553,,,,,,,,,,0.0188,,0.07,
Cosumnes River College,Sacramento,CA,2,1,,,,,,,,,,,,,,,,0.0,0.0035,0.0,0.2884,0.0323,0.0069,0.0,0.0,0.0012,0.0138,0.0773,0.0496,0.015,0.0911,0.0,,0.2448,0.1273,0.1958,0.2444,0.005,0.0192,0.0478,0.008,0.1078,,,,,,,,,,,,,0.7195,,404.0,1.0,0.0,0.0,0.0,,,,,,12037.0,644.0,5648.0,,509.0,3232.0,8274.0,0.4354,0.2049,,0.18600000000000003,0.19462927756653,,,,,,,,,,0.0356,,0.10800000000000001,
Crafton Hills College,Yucaipa,CA,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1798,0.0015,0.0088,0.0,0.0,0.0044,0.0,0.0599,0.0,0.0088,0.0234,0.0044,,0.5192,0.0426,0.3212,0.055999999999999994,0.0065,0.0026,0.0329,0.0011,0.0179,,,,,,,,,,,,,0.629,,135.0,0.0,0.0,0.0,0.0,,,,,,12561.0,651.0,5163.0,,553.0,3202.0,8084.0,0.3111,0.1627,,0.205,0.32291666666665997,,,,,,,,,,0.002,,0.071,
Cuesta College,San Luis Obispo,CA,2,1,,,,,,,,,,,,,,,,0.0,0.0044,0.0142,0.6247,0.0,0.0053,0.0,0.0,0.0053,0.0,0.0027,0.0035,0.0115,0.0302,0.0,,0.6819,0.0109,0.1898,0.0327,0.008,0.0033,0.0284,0.003,0.0421,,,,,,,,,,,,,0.5009,,220.0,1.0,3.0,0.0,0.0,,,,,,13212.0,860.0,4480.0,,810.0,4277.0,7758.0,0.3345,0.1223,,0.3158,0.4360465116279,,,,,,,,,,0.0442,,0.081,
Cuyamaca College,El Cajon,CA,2,1,,,,,,,,,,,,,,,,0.0,0.01,0.05,0.282,0.004,0.04,0.0,0.0,0.0,0.024,0.0,0.0,0.055999999999999994,0.226,0.006,,0.49700000000000005,0.0674,0.2426,0.0685,0.0056,0.0079,0.0382,0.0039,0.0689,,,,,,,,,,,,,0.7333,,294.0,0.0,0.0,0.0,0.0,,,,,,9586.0,806.0,6142.0,,869.0,3274.0,8089.0,0.1834,0.1852,,0.2128,0.21727833712244,,,,,,,,,,0.0175,,0.209,
Marinello Schools of Beauty-Bell,Bell,CA,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0052,0.0,0.9844,0.0104,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0417,,,,,,,,,,,,,,,17700.0,5084.0,2277.0,,,0.8472,,0.6333,0.98214285714285,,,,,,,,,,0.7807,,0.136,
Cypress College,Cypress,CA,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2587,0.0,0.0,0.0007,0.0,0.0,0.0335,0.0045,0.0,0.0134,0.0721,0.0,,0.2741,0.0563,0.3387,0.2423,0.0037,0.0074,0.0276,0.0131,0.037000000000000005,,,,,,,,,,,,,0.6337,,586.0,1.0,0.0,1.0,0.0,,,,,,9553.0,656.0,5528.0,,811.0,4199.0,10825.0,0.3664,0.2273,,0.2634,0.23860021208907,,,,,,,,,,0.0422,,0.146,
De Anza College,Cupertino,CA,2,1,,,,,,,,,,,,,,,,0.0039,0.0,0.0501,0.1029,0.0122,0.0,0.0,0.0,0.0,0.0,0.1535,0.0,0.0378,0.2475,0.0,,0.2601,0.036000000000000004,0.1828,0.3814,0.0053,0.0062,0.0295,0.0706,0.027999999999999997,,,,,,,,,,,,,0.5406,,615.0,3.0,2.0,0.0,0.0,,,,,,8548.0,878.0,5468.0,,2000.0,5898.0,9200.0,0.3984,0.1288,,0.5977,0.50672301190933,,,,,,,,,,0.0346,,0.11800000000000001,
Marinello Schools of Beauty-Hemet,Hemet,CA,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2972,0.1225,0.5382,0.0141,0.0241,0.0,0.0,0.0,0.004,,,,,,,,,,,,,0.1747,,,,,,,,,,,,,,,17700.0,5856.0,2623.0,,,0.8029,,0.6051,0.7986577181208001,,,,,,,,,,0.7861,,0.06,
International School of Beauty Inc,Palm Desert,CA,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3133,0.0442,0.6225,0.0,0.004,0.004,0.008,0.0,0.004,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,16000.0,6052.0,980.0,,,0.4203,,0.7143,1.0,,,,,,,,,,0.3288,,0.04,
Dell'Arte International School of Physical Theatre,Blue Lake,CA,1,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.6364,0.0606,0.0303,0.0,0.0,0.0,0.0,0.2727,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,12250.0,12250.0,,13007.0,6426.0,3432.0,0.6667,0.1481,,,0.06451612903225,,,,,,,,,,0.4815,,0.057,
College of the Desert,Palm Desert,CA,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3107,0.0015,0.0,0.0015,0.0,0.0,0.0,0.034,0.0104,0.0104,0.1391,0.0059,,0.2941,0.0366,0.501,0.0443,0.0083,0.002,0.0085,0.0214,0.0838,,,,,,,,,,,,,0.5668,,372.0,0.0,0.0,0.0,0.0,,,,,,13454.0,762.0,5774.0,,718.0,4471.0,8955.0,0.2688,0.2647,,0.1719,0.39971550497866,,,,,,,,,,0.0138,,0.115,
Design Institute of San Diego,San Diego,CA,3,3,,,,,,,,,,,,0.8333,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.7663,0.0268,0.1226,0.0498,0.0,0.0038,0.0,0.0115,0.0192,,,,,,,,,,,,,0.3755,,,,,,,2.0,1.0,0.0,1.0,1.0,28549.0,18480.0,18480.0,,16433.0,2670.0,5609.0,0.0476,0.4673,0.5,,0.21621621621620998,,,,,,,,0.0,,0.7157,,0.037000000000000005,
DeVry University-California,Pomona,CA,3,3,,,,,,,,,,,,0.6382,,,,0.0,0.0517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5823,0.0,,0.2074,0.08800000000000001,0.35600000000000004,0.1067,0.0048,0.0138,0.0081,0.0074,0.2078,,,,,,,,,,,,,0.5164,,,,,,,477.0,147.0,103.0,41.0,42.0,28646.0,14826.0,14826.0,,14710.0,3466.0,6286.0,0.1576,0.5746,0.301,,0.23134905295709,0.3721,0.2143,0.2453,0.4286,0.0,0.8333,1.0,0.0,0.0357,0.8556,,0.142,
Diablo Valley College,Pleasant Hill,CA,1,1,,,,,,,,,,,,,,,,0.0017,0.0,0.0,0.3296,0.0,0.0035,0.0,0.0,0.0,0.0035,0.0122,0.0078,0.0017,0.109,0.0,,0.4251,0.0569,0.1561,0.15,0.0056,0.0057,0.0257,0.0636,0.1113,,,,,,,,,,,,,0.6354,,186.0,0.0,0.0,0.0,0.0,,,,,,14066.0,738.0,5989.0,,1349.0,4639.0,9200.0,0.3412,0.0915,,0.3054,0.29185418541853997,,,,,,,,,,0.006999999999999999,,0.038,
Dominican University of California,San Rafael,CA,3,2,,,,,,,,,,,,0.5579,25.0,1030.0,1030.0,0.0,0.0,0.0,0.1631,0.0709,0.0,0.0035,0.0,0.0,0.0,0.0284,0.0,0.0816,0.1844,0.0213,,0.353,0.0538,0.1762,0.2088,0.0122,0.0141,0.040999999999999995,0.016,0.1249,,,,,,,,,,,,,0.1666,,,,,,,38.0,30.0,58.0,49.0,83.0,50250.0,35550.0,35550.0,,19863.0,12645.0,7730.0,0.2448,0.3043,0.5507,,0.66666666666666,0.578,0.3929,0.5082,0.7021,0.0,,0.4,0.3333,0.5294,0.7302,,0.034,
Dominican School of Philosophy & Theology,Berkeley,CA,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12662.0,19057.0,2741.0,0.65,,,,,,,,,,,,,,,,0.09,
East Los Angeles College,Monterey Park,CA,1,1,,,,,,,,,,,,,,,,0.0282,0.0,0.001,0.2929,0.0,0.003,0.0,0.0,0.0,0.0,0.0462,0.0,0.0023,0.1086,0.0,,0.0658,0.0447,0.6207,0.126,0.0025,0.002,0.0013,0.0258,0.111,,,,,,,,,,,,,0.7534,,763.0,0.0,0.0,0.0,0.0,,,,,,13226.0,699.0,5535.0,,563.0,2711.0,7206.0,0.3409,0.2025,,0.2188,0.21887412683194,,,,,,,,,,0.0095,,0.062,
Marinello Schools of Beauty-Santa Clara,Santa Clara,CA,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2497,0.1564,0.4754,0.087,0.0126,0.0,0.0,0.0,0.0189,,,,,,,,,,,,,0.3052,,,,,,,,,,,,,,,17700.0,5459.0,2446.0,,,0.6761,,0.7207,0.7131782945736401,,,,,,,,,,0.7449,,0.087,
San Diego Continuing Education,San Diego,CA,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027000000000000003,0.0586,0.0,,0.3127,0.1226,0.3275,0.1047,0.0068,0.0603,0.0,0.0,0.0653,,,,,,,,,,,,,0.9697,,,,,,,,,,,,,,,0.0,774.0,6278.0,,,0.0215,,,0.01872964169381,,,,,,,,,,0.0,,0.0,
El Camino Community College District,Torrance,CA,2,1,,,,,,,,,,,,,,,,0.0006,0.0065,0.0159,0.3255,0.0047,0.0053,0.0012,0.0,0.0059,0.0,0.0483,0.0059,0.0318,0.1207,0.0071,,0.179,0.1662,0.3764,0.1524,0.0033,0.0072,0.0285,0.028999999999999998,0.0581,,,,,,,,,,,,,0.6471,,632.0,0.0,0.0,0.0,0.0,,,,,,9922.0,1282.0,5050.0,,935.0,4089.0,9037.0,0.3921,0.2088,,0.2528,0.35435435435435,,,,,,,,,,0.0143,,0.127,
Elegance International,Hollywood,CA,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3136,0.0763,0.4322,0.0593,0.0,0.0,0.0,0.0,0.1186,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,14650.0,10891.0,2852.0,,,0.6434,,0.6988,1.0,,,,,,,,,,0.7752,,0.11699999999999999,
Marinello Schools of Beauty-City of Industry,City of Industry,CA,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1402,0.0915,0.6646,0.0915,0.0,0.0,0.0,0.0,0.0122,,,,,,,,,,,,,0.4939,,,,,,,,,,,,,,,17700.0,7373.0,3303.0,,,0.6957,,0.617,0.46938775510203995,,,,,,,,,,0.7525,,0.073,
Marinello Schools of Beauty-Burbank,Burbank,CA,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3801,0.1442,0.4094,0.0468,0.0097,0.0019,0.0058,0.0,0.0019,,,,,,,,,,,,,0.3158,,,,,,,,,,,,,,,17700.0,6350.0,2844.0,,,0.7627,,0.7844,0.66929133858267,,,,,,,,,,0.7828,,0.087,
Marinello Schools of Beauty-Moreno Valley,Moreno Valley,CA,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1512,0.1927,0.6146,0.0122,0.0244,0.0,0.0,0.0,0.0049,,,,,,,,,,,,,0.4951,,,,,,,,,,,,,,,17700.0,5621.0,2518.0,,,0.7745,,0.6129,0.4375,,,,,,,,,,0.7393,,0.11199999999999999,
Emperor's College of Traditional Oriental Medicine,Santa Monica,CA,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26711.0,6726.0,,,,,,,,,,,,,,,,,,0.049,
Empire College,Santa Rosa,CA,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.1394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2988,0.0,,0.6158,0.046,0.2808,0.0361,0.0181,0.0033,0.0,0.0,0.0,,,,,,,,,,,,,0.0115,,,,,,,,,,,,,,,15375.0,5771.0,2443.0,3347.0,0.6216,0.2546,,0.8661,0.99652777777777,,,,,,,,,,0.4345,,0.228,
Evergreen Valley College,San Jose,CA,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.059000000000000004,0.2118,0.0,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.0022,0.1703,0.0,,0.1028,0.0337,0.3325,0.3612,0.0056,0.0062,0.01,0.0043,0.1438,,,,,,,,,,,,,0.6784,,240.0,0.0,0.0,0.0,0.0,,,,,,13602.0,764.0,6386.0,,506.0,4627.0,8906.0,0.3742,0.2381,,0.2029,0.24785976355483,,,,,,,,,,0.0137,,0.057,
FIDM-Fashion Institute of Design & Merchandising-Los Angeles,Los Angeles,CA,2,3,,,,,,,,,,,,0.6692,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4929,0.4403,0.0,,0.3809,0.0558,0.2165,0.1157,0.0068,0.0093,0.0185,0.0922,0.1042,,,,,,,,,,,,,0.13,,,,,,,174.0,86.0,100.0,81.0,123.0,36425.0,24407.0,24407.0,,24499.0,10753.0,4216.0,0.1858,0.2589,0.5926,,0.49664019547953003,,,,,,,,0.8667,0.5778,0.5829,,0.061,
Fashion Careers College,San Diego,CA,2,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5313,0.4688,0.0,,0.2892,0.1807,0.3494,0.0843,0.012,0.0,0.0361,0.0,0.0482,,,,,,,,,,,,,0.0,,,,,,,10.0,4.0,5.0,1.0,1.0,31027.0,20400.0,20400.0,,14258.0,2906.0,,1.0,0.4839,,0.8158,1.0,,,,,,,,,,0.6613,,0.126,
FIDM-Fashion Institute of Design & Merchandising-San Francisco,San Francisco,CA,2,3,,,,,,,,,,,,0.6959,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5315,0.4685,0.0,,0.3833,0.0563,0.2042,0.1469,0.0021,0.0177,0.0479,0.049,0.0927,,,,,,,,,,,,,0.151,,,,,,,48.0,35.0,39.0,17.0,32.0,35863.0,24407.0,24407.0,,24824.0,10896.0,3457.0,0.1299,0.3225,0.5814,,0.46363636363636,,,,,,,,1.0,0.5455,0.6459999999999999,,0.061,
FIDM-Fashion Institute of Design & Merchandising-Orange County,Irvine,CA,2,3,,,,,,,,,,,,0.7040000000000001,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4929,0.4403,0.0,,0.3602,0.0323,0.3091,0.1478,0.0134,0.0269,0.0108,0.0296,0.0699,,,,,,,,,,,,,0.0565,,,,,,,53.0,29.0,20.0,23.0,36.0,39713.0,24407.0,24407.0,,23122.0,10149.0,3121.0,0.2424,0.3534,,0.5766,0.64935064935064,,,,,,,,,,0.7356,,0.061,
Feather River Community College District,Quincy,CA,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.5132,0.0106,0.0053,0.0,0.0,0.0053,0.0,0.0,0.0,0.0053,0.0476,0.0106,,0.6426,0.0815,0.1042,0.0214,0.0301,0.006,0.0,0.0033,0.1109,,,,,,,,,,,,,0.511,,84.0,2.0,0.0,0.0,0.0,,,,,,13364.0,859.0,7459.0,,243.0,5856.0,7919.0,0.2874,0.2306,,0.2892,0.35815602836879,,,,,,,,,,0.1687,,0.168,
Federico Beauty Institute,Sacramento,CA,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6025,0.0586,0.2259,0.0669,0.0126,0.0042,0.0293,0.0,0.0,,,,,,,,,,,,,0.3138,,,,,,,,,,,,,,,14683.0,3864.0,1098.0,,,0.5732,,0.8192,0.7894736842105201,,,,,,,,,,0.7525,,0.044000000000000004,
Fielding Graduate University,Santa Barbara,CA,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19661.0,11548.0,6512.0,0.6731,,,,,,,,,,,,,,,,0.042,
Five Branches University,Santa Cruz,CA,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12792.0,4692.0,,,,,,,,,,,,,,,,,,0.013999999999999999,
Hair California Beauty Academy,Orange,CA,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4307,0.0146,0.4088,0.0657,0.0,0.0,0.0,0.0,0.0803,,,,,,,,,,,,,0.3358,,,,,,,,,,,,,,,10660.0,1754.0,409.0,,,0.1471,,0.664,0.6935483870967699,,,,,,,,,,0.0,,,
Foothill College,Los Altos Hills,CA,2,1,,,,,,,,,,,,,,,,0.0332,0.0063,0.0063,0.0269,0.0237,0.0047,0.0,0.0,0.0158,0.0,0.1234,0.0158,0.0396,0.163,0.0016,,0.42100000000000004,0.0365,0.1525,0.2326,0.0047,0.0101,0.0278,0.0558,0.059000000000000004,,,,,,,,,,,,,0.7216,,141.0,1.0,0.0,0.0,0.0,,,,,,9953.0,894.0,5483.0,,1646.0,4855.0,9411.0,0.3508,0.0624,,0.4565,0.32117503059975,,,,,,,,,,0.0241,,0.086,
Franciscan School of Theology,Oceanside,CA,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9260.0,14687.0,7401.0,0.5,,,,,,,,,,,,,,,,0.07400000000000001,
Fredrick and Charles Beauty College,Eureka,CA,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7333,0.0111,0.0889,0.0222,0.1222,0.0222,0.0,0.0,0.0,,,,,,,,,,,,,0.0222,,,,,,,,,,,,,,,9700.0,4846.0,2276.0,,,0.5954,,0.589,1.0,,,,,,,,,,0.0,,0.0,
Fresno City College,Fresno,CA,2,1,,,,,,,,,,,,,,,,0.0128,0.0089,0.0184,0.3844,0.0045,0.0039,0.0017,0.0,0.0006,0.0162,0.0056,0.0045,0.01,0.1086,0.0,,0.2633,0.0731,0.4152,0.1636,0.0087,0.0032,0.0134,0.0007,0.0586,,,,,,,,,,,,,0.6261,,1726.0,0.0,0.0,0.0,0.0,,,,,,9749.0,658.0,5362.0,,439.0,3524.0,9427.0,0.3437,0.3555,,0.1756,0.38489669043700003,,,,,,,,,,0.0593,,0.21600000000000003,
Fresno Pacific University,Fresno,CA,3,2,,,,,,,,,,,,0.7564,24.0,976.0,976.0,0.2342,0.0,0.0,0.0,0.0183,0.0102,0.002,0.0428,0.002,0.0305,0.0428,0.0,0.0183,0.2892,0.0163,,0.4264,0.055999999999999994,0.3618,0.0325,0.0081,0.0026,0.0103,0.0171,0.0851,,,,,,,,,,,,,0.1283,,,,,,,128.0,5.0,4.0,1.0,0.0,32462.0,23898.0,23898.0,,14899.0,7096.0,5543.0,0.9123,0.4789,0.6313,,0.24600638977635,0.7282,0.4444,0.4255,0.5714,1.0,,,,1.0,0.6858,,0.044000000000000004,
Fuller Theological Seminary in California,Pasadena,CA,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10983.0,7638.0,7732.0,0.8684,,,,,,,,,,,,,,,,0.012,
Fullerton College,Fullerton,CA,2,1,,,,,,,,,,,,,,,,0.0,0.0137,0.0188,0.4105,0.0079,0.018000000000000002,0.0014,0.0,0.0123,0.0,0.0483,0.0166,0.0289,0.1407,0.0152,,0.3133,0.035,0.4212,0.1457,0.0052,0.0042,0.019,0.0183,0.0382,,,,,,,,,,,,,0.5875,,738.0,1.0,0.0,0.0,0.0,,,,,,8551.0,656.0,5072.0,,744.0,3851.0,10877.0,0.3974,0.1951,,0.2469,0.31185067793625,,,,,,,,,,0.0345,,0.127,
Galen College of Medical and Dental Assistants,Clovis,CA,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1339,0.0866,0.7402,0.0315,0.0079,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,13600.0,5493.0,4097.0,,,0.546,,0.7154,1.0,,,,,,,,,,0.4663,,0.14,
Gavilan College,Gilroy,CA,2,1,,,,,,,,,,,,,,,,0.0046,0.0,0.0,0.2933,0.0092,0.0,0.0,0.0,0.0,0.0,0.0185,0.0,0.0139,0.09699999999999999,0.0,,0.309,0.0514,0.3769,0.0553,0.0085,0.006999999999999999,0.0,0.0,0.192,,,,,,,,,,,,,0.6986,,166.0,0.0,0.0,0.0,0.0,,,,,,9617.0,708.0,5336.0,,541.0,3885.0,8985.0,0.2662,0.1593,,0.1304,0.21923937360178,,,,,,,,,,0.0,,0.244,
Gemological Institute of America-Carlsbad,Carlsbad,CA,1,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5442,0.4558,0.0,,0.6509999999999999,0.0193,0.0387,0.0428,0.0057,0.0,0.0,0.105,0.1376,,,,,,,,,,,,,0.9246,,,,,,,,,,,,,,,17400.0,35496.0,20425.0,,,0.0027,,0.9904,0.03703703703703,,,,,,,,,,0.0086,,0.012,
Glendale Community College,Glendale,CA,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3231,0.0033,0.0033,0.0,0.0,0.0,0.0,0.046,0.0,0.0197,0.2508,0.0,,0.5083,0.0249,0.2139,0.1053,0.0013,0.0017,0.0473,0.0281,0.0692,,,,,,,,,,,,,0.6372,,639.0,0.0,0.0,0.0,0.0,,,,,,7730.0,691.0,5035.0,,837.0,4591.0,8451.0,0.3237,0.3038,,0.2944,0.2971442639094,,,,,,,,,,0.0166,,0.086,
Glendale Career College,Glendale,CA,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2025,0.0467,0.3364,0.1153,0.0,0.0125,0.0218,0.0,0.2648,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,29400.0,7105.0,3301.0,,,0.636,,0.8947,1.0,,,,,,,,,,0.5867,,0.13699999999999998,
Golden Gate University-San Francisco,San Francisco,CA,3,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072,0.0,0.0,0.8705,0.0,,0.326,0.09,0.1168,0.1265,0.0,0.0535,0.0365,0.0243,0.2263,,,,,,,,,,,,,0.7932,,,,,,,,,,,,,,,,20648.0,7455.0,10647.0,0.2455,0.2204,,,,,,,,,,,,,0.5995,,0.033,
Golden West College,Huntington Beach,CA,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.4386,0.0008,0.0175,0.0,0.0,0.0,0.0,0.0207,0.0,0.0183,0.047,0.0,,0.3851,0.0193,0.2384,0.2766,0.0042,0.0056,0.0332,0.0182,0.0193,,,,,,,,,,,,,0.6294,,446.0,0.0,0.0,0.0,0.0,,,,,,8439.0,686.0,4622.0,,939.0,3647.0,10168.0,0.2984,0.1651,,0.2608,0.29988492520138,,,,,,,,,,0.0245,,0.132,
