name,city,state,degrees_awarded.predominant,ownership,locale,carnegie_size_setting,minority_serving.historically_black,minority_serving.predominantly_black,minority_serving.annh,minority_serving.tribal,minority_serving.aanipi,minority_serving.hispanic,minority_serving.nant,men_only,women_only,admission_rate.overall,act_scores.75th_percentile.cumulative,sat_scores.average.overall,sat_scores.average.by_ope_id,program_percentage.education,program_percentage.engineering,program_percentage.legal,program_percentage.humanities,program_percentage.biological,program_percentage.mathematics,program_percentage.philosophy_religious,program_percentage.theology_religious_vocation,program_percentage.physical_science,program_percentage.public_administration_social_service,program_percentage.social_science,program_percentage.construction,program_percentage.visual_performing,program_percentage.business_marketing,program_percentage.history,enrollment.all,demographics.race_ethnicity.white,demographics.race_ethnicity.black,demographics.race_ethnicity.hispanic,demographics.race_ethnicity.asian,demographics.race_ethnicity.aian,demographics.race_ethnicity.nhpi,demographics.race_ethnicity.two_or_more,demographics.race_ethnicity.non_resident_alien,demographics.race_ethnicity.unknown,demographics.race_ethnicity.white_non_hispanic,demographics.race_ethnicity.black_non_hispanic,demographics.race_ethnicity.asian_pacific_islander,demographics.race_ethnicity.aian_prior_2009,demographics.race_ethnicity.hispanic_prior_2009,demographics.non_resident_aliens_2000,demographics.race_ethnicity.unknown_2000,demographics.race_ethnicity.white_2000,demographics.race_ethnicity.black_2000,demographics.race_ethnicity.api_2000,demographics.race_ethnicity.aian_2000,demographics.race_ethnicity.hispanic_2000,part_time_share,part_time_share_2000,title_iv.public.by_income_level.0-30000,title_iv.public.by_income_level.30001-48000,title_iv.public.by_income_level.48001-75000,title_iv.public.by_income_level.75001-110000,title_iv.public.by_income_level.110001-plus,title_iv.private.by_income_level.0-30000,title_iv.private.by_income_level.30001-48000,title_iv.private.by_income_level.48001-75000,title_iv.private.by_income_level.75001-110000,title_iv.private.by_income_level.110001-plus,attendance.academic_year,tuition.in_state,tuition.out_of_state,tuition.program_year,tuition_revenue_per_fte,instructional_expenditure_per_fte,faculty_salary,ft_faculty_rate,pell_grant_rate,completion_rate_4yr_150nt,completion_rate_less_than_4yr_150nt,share_first.time_full.time,completion_rate_4yr_150_white,completion_rate_4yr_150_black,completion_rate_4yr_150_hispanic,completion_rate_4yr_150_asian,completion_rate_4yr_150_aian,completion_rate_4yr_150_nhpi,completion_rate_4yr_150_2ormore,completion_rate_4yr_150_nonresident.alien,completion_rate_4yr_150_race.unknown,federal_loan_rate,share_25_older,2_yr_default_rate,3_yr_default_rate
University of California-Davis,Davis,CA,3,1,,,,,,,,,,,,,,,,0.0179,0.0962,0.0,0.0,0.1831,0.0081,0.0049,0.0,0.0162,0.0102,0.1171,0.0,0.0372,0.0,0.0183,20388.0,,,,,,,,,,,,,,,0.0149,0.0737,0.4332,0.0271,0.3456,0.0084,0.0971,,0.122,,,,,,,,,,,,4072.0,14686.0,,6031.0,14069.0,,,,0.7225,,,,,,,,,,0.4133,0.8054,,,0.023,
University of California-Irvine,Irvine,CA,3,1,,,,,,,,,,,,,,,,0.0,0.0495,0.0,0.0,0.1431,0.0123,0.0084,0.0,0.0348,0.0,0.2795,0.0,0.063,0.0,0.0171,16223.0,,,,,,,,,,,,,,,0.0214,0.0856,0.2214,0.0199,0.5381,0.0041,0.1095,,0.044000000000000004,,,,,,,,,,,,0.0,14584.0,,5989.0,14192.0,,,,0.7248,,,,,,,,,,0.7284,0.8137,,,0.027999999999999997,
University of California-Los Angeles,Los Angeles,CA,3,1,,,,,,,,,,,,,,,,0.0,0.055,0.0,0.0005,0.1219,0.0214,0.0072,0.0,0.0167,0.0,0.2502,0.0,0.057999999999999996,0.0381,0.0608,25011.0,,,,,,,,,,,,,,,0.0279,0.0737,0.3391,0.0427,0.3715,0.0052,0.1399,,0.0455,,,,,,,,,,,,3701.0,14315.0,,6999.0,20118.0,,,,0.7983,,,,,,,,,,0.7647,0.7234,,,0.022000000000000002,
University of California-Riverside,Riverside,CA,3,1,,,,,,,,,,,,,,,,0.0,0.0448,0.0,0.0807,0.1519,0.0241,0.0067,0.0,0.0179,0.0,0.125,0.0,0.0286,0.2237,0.0286,11436.0,,,,,,,,,,,,,,,0.0175,0.0607,0.2413,0.0564,0.4098,0.0045,0.2099,,0.1091,,,,,,,,,,,,0.0,14470.0,,5737.0,8376.0,,,,0.6414,,,,,,,,,,0.7273,0.5769,,,0.038,
University of California-San Diego,La Jolla,CA,3,1,,,,,,,,,,,,,,,,0.0,0.0918,0.0,0.0,0.2309,0.015,0.0105,0.0,0.032,0.0,0.166,0.0,0.0343,0.0402,0.0252,16496.0,,,,,,,,,,,,,,,0.0122,0.1154,0.3888,0.0135,0.3642,0.006,0.1,,0.0507,,,,,,,,,,,,0.0,14462.0,,6092.0,14290.0,,,,0.7786,,,,,,,,,,0.6667,0.7966,,,0.022000000000000002,
University of California-San Francisco,San Francisco,CA,3,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,,,,,,,,,,,,,,,0.0108,0.0323,0.6022,0.0108,0.2151,0.0,0.129,,0.0,,,,,,,,,,,,,,,11320.0,110033.0,,,,,,,,,,,,,,,,,,0.0,
University of California-Santa Barbara,Santa Barbara,CA,3,1,,,,,,,,,,,,,,,,0.0,0.0288,0.0401,0.0038,0.0967,0.0089,0.0285,0.0,0.0139,0.0015,0.1923,0.0,0.0901,0.1171,0.0358,17538.0,,,,,,,,,,,,,,,0.0115,0.0988,0.5754,0.0257,0.1419,0.009000000000000001,0.1378,,0.0429,,,,,,,,,,,,3832.0,14446.0,,4820.0,7058.0,,,,0.6682,,,,,,,,,,0.6047,0.7161,,,0.028999999999999998,
University of California-Santa Cruz,Santa Cruz,CA,3,1,,,,,,,,,,,,,,,,0.0,0.0121,0.0063,0.0,0.1195,0.0146,0.0163,0.0,0.0297,0.0,0.1864,0.0,0.1099,0.0351,0.0435,11075.0,,,,,,,,,,,,,,,0.0104,0.1381,0.5443,0.0209,0.1493,0.0098,0.1271,,0.0488,,,,,,,,,,,,4250.0,14864.0,,6796.0,8642.0,,,,0.6414,,,,,,,,,,0.6667,0.6423,,,0.039,
Sofia University,Palo Alto,CA,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
California Beauty School,Modesto,CA,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,,,,,,,,,,,,,,,0.0,0.0541,0.4865,0.0541,0.027000000000000003,0.0,0.3784,,0.3919,,,,,,,,,,,,,,5525.0,,,,,,,,,,,,,,,,,,,,0.0,
CALIFORNIA BUSINESS INSTITUTE,EL MONTE,CA,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0558,0.0,398.0,,,,,,,,,,,,,,,0.0,0.0025,0.1884,0.0126,0.4271,0.005,0.3643,,0.0101,,,,,,,,,,,,,,,29038.0,10711.0,,,,,0.5686,,,,,,,,,,,,,0.228,
California Christian College,Fresno,CA,2,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,,,,,,,,,,,,,,,0.0,0.0,0.7381,0.1667,0.0119,0.0,0.0833,,0.3452,,,,,,,,,,,,3910.0,3910.0,,2271.0,7598.0,,,,,,,,,,,,,,,,,,0.23600000000000002,
California College San Diego,San Diego,CA,2,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,,,,,,,,,,,,,,,0.0,0.0,0.2667,0.1733,0.28,0.0,0.28,,0.0,,,,,,,,,,,,,,,170871.0,60711.0,,,,,0.5606,,,,,,,,,,,,,0.037000000000000005,
CALIFORNIA COLLEGE OF PODIATRIC MEDICINE,VALLEJO,CA,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,
Le Cordon Bleu College of Culinary Arts-San Francisco,San Francisco,CA,2,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1486.0,,,,,,,,,,,,,,,0.0,0.3358,0.4354,0.0256,0.1157,0.0108,0.0767,,0.0,,,,,,,,,,,,,,31125.0,308.0,131.0,,,,,0.7388,,,,,,,,,,,,,0.04,
California Hair Design Academy,La Mesa,CA,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,,,,,,,,,,,,,,,0.0,0.0,0.2727,0.1818,0.2386,0.0,0.3068,,0.0,,,,,,,,,,,,,,,1436330.0,55000.0,,,,,0.7909,,,,,,,,,,,,,0.0,
California Institute of the Arts,Valencia,CA,3,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,794.0,,,,,,,,,,,,,,,0.1096,0.0151,0.6184,0.0466,0.0995,0.0239,0.0869,,0.0113,,,,,,,,,,,,20090.0,20090.0,,13344.0,14722.0,,,,0.5306,,,,,,,,,,0.7143,,,,0.054000000000000006,
California State University Maritime Academy,Vallejo,CA,3,1,,,,,,,,,,,,,,,,0.0,0.2319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3043,0.0,653.0,,,,,,,,,,,,,,,0.0459,0.21899999999999997,0.5589999999999999,0.026000000000000002,0.0781,0.0123,0.0597,,0.1348,,,,,,,,,,,,2138.0,9518.0,,3249.0,8536.0,,,,,,,,,,,,,,,,,,0.051,
CALIFORNIA PARAMEDICAL AND TECHNICAL COLLEGE,LONG BEACH,CA,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,,,,,,,,,,,,,,,0.0,0.0,0.3195,0.1716,0.2367,0.0414,0.2308,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085,
California Western School of Law,San Diego,CA,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20052.0,7621.0,,,,,,,,,,,,,,,,,,0.011000000000000001,
Canada College,Redwood City,CA,2,1,,,,,,,,,,,,,,,,0.0,0.0071,0.0464,0.1393,0.0107,0.0,0.0,0.0,0.0,0.0143,0.0107,0.0,0.0071,0.3,0.0107,5273.0,,,,,,,,,,,,,,,0.0207,0.033,0.5221,0.0402,0.1238,0.0072,0.253,,0.8094,,,,,,,,,,,,264.0,3480.0,,633.0,3678.0,,,,,0.3671,,,,,,,,,,,,,0.27699999999999997,
College of the Canyons,Santa Clarita,CA,2,1,,,,,,,,,,,,,,,,0.0,0.0028,0.0,0.1645,0.0,0.0936,0.0,0.0,0.0057,0.0,0.2128,0.0,0.0284,0.1376,0.0142,10528.0,,,,,,,,,,,,,,,0.0125,0.1256,0.5595,0.0382,0.0725,0.0079,0.1839,,0.644,,,,,,,,,,,,343.0,3843.0,,428.0,2383.0,,,,,0.3333,,,,,,,,,,,,,0.086,
Career Academy of Beauty,Garden Grove,CA,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,,,,,,,,,,,,,,,0.0,0.1681,0.5504,0.042,0.0756,0.0168,0.1471,,0.1387,,,,,,,,,,,,,,7517.0,576.0,0.0,,,,,0.8238,,,,,,,,,,,,,0.0,
Casa Loma College-Van Nuys,Van Nuys,CA,1,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,,,,,,,,,,,,,,,0.0,0.0425,0.0618,0.1313,0.1776,0.0579,0.529,,0.4479,,,,,,,,,,,,,,14215.0,10165.0,4612.0,,,,,0.7059,,,,,,,,,,,,,0.125,
Cerritos College,Norwalk,CA,2,1,,,,,,,,,,,,,,,,0.0022,0.0029,0.0371,0.3639,0.0022,0.0029,0.0,0.0,0.0,0.0,0.0116,0.0,0.0073,0.1645,0.0051,24536.0,,,,,,,,,,,,,,,0.0,0.2512,0.1235,0.07,0.1169,0.012,0.4264,,0.7897,,,,,,,,,,,,324.0,3874.0,,387.0,3223.0,,,,,0.2262,,,,,,,,,,,,,0.19399999999999998,
Cerro Coso Community College,Ridgecrest,CA,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.5577,0.0,0.0048,0.0,0.0,0.0,0.0,0.0913,0.0,0.0144,0.1394,0.0144,5106.0,,,,,,,,,,,,,,,0.0035,0.0466,0.7558,0.0447,0.0433,0.0223,0.0838,,0.8134,,,,,,,,,,,,330.0,3900.0,,382.0,2775.0,,,,,0.1948,,,,,,,,,,,,,0.133,
Chabot College,Hayward,CA,2,1,,,,,,,,,,,,,,,,0.0014,0.0,0.0,0.413,0.0174,0.0058,0.0,0.0,0.0043,0.0,0.0203,0.0029,0.0188,0.1145,0.0,13615.0,,,,,,,,,,,,,,,0.0131,0.059000000000000004,0.3159,0.1362,0.2804,0.0087,0.1868,,0.7478,,,,,,,,,,,,264.0,3408.0,,364.0,3320.0,,,,,0.3739,,,,,,,,,,,,,0.136,
Chaffey College,Rancho Cucamonga,CA,2,1,,,,,,,,,,,,,,,,0.0007,0.0007,0.0,0.4789,0.0,0.0013,0.0007,0.0,0.0054,0.0,0.004,0.0,0.0054,0.1201,0.004,15220.0,,,,,,,,,,,,,,,0.0135,0.0519,0.3619,0.1143,0.0779,0.0077,0.3728,,0.7390000000000001,,,,,,,,,,,,312.0,3744.0,,571.0,2378.0,,,,,0.2773,,,,,,,,,,,,,0.062,
Chapman University,Orange,CA,3,2,,,,,,,,,,,,,,,,0.0233,0.0,0.0254,0.0742,0.0275,0.0042,0.0042,0.0,0.0042,0.0,0.0805,0.0,0.2055,0.2013,0.0169,2953.0,,,,,,,,,,,,,,,0.0284,0.0792,0.6671,0.0291,0.0847,0.0054,0.106,,0.0704,,,,,,,,,,,,21314.0,21314.0,,14388.0,10358.0,,,,0.5792,,,,,,,,,,0.6,0.3571,,,0.018000000000000002,
Charles R Drew University of Medicine and Science,Los Angeles,CA,1,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,,,,,,,,,,,,,,,0.0,0.022000000000000002,0.0769,0.5824,0.1429,0.011000000000000001,0.1648,,0.4835,,,,,,,,,,,,11300.0,11300.0,,5963.0,58137.0,,,,0.4752,,,,,,,,,,,0.0,,,0.073,
Concordia University-Irvine,Irvine,CA,3,2,,,,,,,,,,,,,,,,0.1657,0.0,0.0114,0.0114,0.0171,0.0229,0.0,0.12,0.0,0.0,0.0514,0.0,0.0514,0.2229,0.0229,1184.0,,,,,,,,,,,,,,,0.0735,0.0253,0.7390000000000001,0.0253,0.0532,0.0034,0.0802,,0.1791,,,,,,,,,,,,15700.0,15700.0,,8461.0,4245.0,,,,0.4928,,,,,,,,,,0.0,0.3333,,,0.013000000000000001,
San Diego Christian College,Santee,CA,3,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.087,0.0435,0.0174,0.0,0.0522,0.0,0.0,0.0,0.0,0.0348,0.1391,0.0348,675.0,,,,,,,,,,,,,,,0.0163,0.0222,0.6948,0.1067,0.037000000000000005,0.0089,0.1141,,0.1363,,,,,,,,,,,,11924.0,11924.0,,6651.0,4130.0,,,,0.7292,,,,,,,,,,0.25,,,,0.01,
Church Divinity School of the Pacific,Berkeley,CA,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3823.0,10815.0,,,,,,,,,,,,,,,,,,0.05,
Citrus College,Glendora,CA,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1879,0.0,0.0,0.0,0.0,0.0,0.0017,0.2178,0.0,0.049,0.2028,0.0,11486.0,,,,,,,,,,,,,,,0.036000000000000004,0.067,0.3634,0.0591,0.0945,0.0097,0.3703,,0.6103,,,,,,,,,,,,286.0,3120.0,,589.0,2802.0,,,,,0.2567,,,,,,,,,,,,,0.09699999999999999,
City College of San Francisco,San Francisco,CA,2,1,,,,,,,,,,,,,,,,0.0043,0.0,0.013000000000000001,0.5377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0054,0.0559,0.0,39386.0,,,,,,,,,,,,,,,0.0281,0.0564,0.264,0.086,0.4014,0.005,0.1591,,0.8244,,,,,,,,,,,,321.0,3857.0,,629.0,4646.0,,,,,0.4239,,,,,,,,,,,,,0.11699999999999999,
CITY UNIVERSITY-LOS ANGELES,Los Angeles,CA,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736.0,,,,,,,,,,,,,,,0.1411,0.0121,0.4649,0.2028,0.0887,0.0029,0.0876,,0.1671,,,,,,,,,,,,,,5500.0,,,,,,,,,,,,,,,,,,,,0.027999999999999997,
Claremont Graduate University,Claremont,CA,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19670.0,16284.0,,,,,,,,,,,,,,,,,,0.027999999999999997,
Claremont McKenna College,Claremont,CA,3,2,,,,,,,,,,,,,,,,0.0,0.0078,0.0,0.0,0.0817,0.0311,0.0233,0.0,0.0195,0.0,0.5409,0.0,0.0117,0.0,0.0428,1003.0,,,,,,,,,,,,,,,0.0279,0.0,0.6391,0.0469,0.1685,0.004,0.1137,,0.0,,,,,,,,,,,,22580.0,22580.0,,13778.0,11959.0,,,,0.8658,,,,,,,,,,1.0,,,,0.0,
Milan Institute-Visalia,Visalia,CA,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4737,0.0,206.0,,,,,,,,,,,,,,,0.0,0.1602,0.3058,0.0437,0.0194,0.0146,0.4563,,0.0,,,,,,,,,,,,,,8683.0,85361.0,23464.0,,,,,1.0,,,,,,,,,,,,,0.016,
Cleveland Chiropractic College of Los Angeles,Los Angeles,CA,3,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,,,,,,,,,,,,,,,0.0241,0.1807,0.3976,0.0482,0.1807,0.012,0.1566,,0.1446,,,,,,,,,,,,,,18618.0,12614.0,4908.0,,,,,,,,,,,,,,,,,,0.017,
Clovis Adult Education,Clovis,CA,1,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3209,0.0,339.0,,,,,,,,,,,,,,,0.0,0.0413,0.3805,0.0678,0.1917,0.0206,0.2979,,0.3304,,,,,,,,,,,,,,3300.0,2249.0,6775.0,,,,,0.5538,,,,,,,,,,,,,0.214,
Coastline Community College,Fountain Valley,CA,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0846,0.6458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0251,0.0,0.1003,0.0,7873.0,,,,,,,,,,,,,,,0.0046,0.0752,0.4905,0.0273,0.2869,0.0097,0.1058,,0.9434,,,,,,,,,,,,330.0,3696.0,,1177.0,4866.0,,,,,0.0,,,,,,,,,,,,,0.107,
Cogswell College,San Jose,CA,3,2,,,,,,,,,,,,,,,,0.0,0.1719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5313,0.0,0.0,426.0,,,,,,,,,,,,,,,0.0,0.1901,0.5352,0.0188,0.1643,0.006999999999999999,0.0845,,0.4836,,,,,,,,,,,,8200.0,8200.0,,8952.0,9584.0,,,,,,,,,,,,,,,,,,0.073,
Coleman University,San Diego,CA,1,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243.0,,,,,,,,,,,,,,,0.0,0.0,0.6766,0.0708,0.1448,0.0,0.1078,,0.2502,,,,,,,,,,,,10440.0,10440.0,,8379.0,3400.0,,,,0.8392,,,,,,,,,,,1.0,,,0.055,
Coba Cosmetology Academy,Orange,CA,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,,,,,,,,,,,,,,,0.0137,0.0274,0.41100000000000003,0.0137,0.1096,0.0137,0.41100000000000003,,0.0,,,,,,,,,,,,,,6489.0,83256.0,34288.0,,,,,,,,,,,,,,,,,,0.015,
National Polytechnic College of Science,Wilmington,CA,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,,,,,,,,,,,,,,,0.0204,0.0,0.8694,0.0163,0.0041,0.0041,0.0857,,0.0,,,,,,,,,,,,,,15950.0,1102.0,2754.0,,,,,1.0,,,,,,,,,,,,,0.063,
Western University of Health Sciences,Pomona,CA,1,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,,,,,,,,,,,,,,,0.0204,0.0306,0.4796,0.0408,0.2245,0.0,0.2041,,0.0,,,,,,,,,,,,,,,17729.0,8721.0,,,,,,,,,,,,,,,,,,0.013000000000000001,
Columbia College,Sonora,CA,2,1,,,,,,,,,,,,,,,,0.0,0.0077,0.0,0.3196,0.0103,0.0026,0.0,0.0,0.0129,0.0026,0.0206,0.0,0.0155,0.0644,0.0103,3340.0,,,,,,,,,,,,,,,0.0012,0.1135,0.7781,0.0033,0.0171,0.0257,0.0611,,0.7692,,,,,,,,,,,,336.0,3736.0,,1007.0,9692.0,,,,,0.2848,,,,,,,,,,,,,0.0,
Columbia College-Hollywood,Tarzana,CA,3,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9259,0.0,0.0,100.0,,,,,,,,,,,,,,,0.21,0.07,0.5,0.07,0.04,0.0,0.11,,0.0,,,,,,,,,,,,11225.0,11225.0,,6452.0,1471.0,,,,0.5172,,,,,,,,,,0.4444,,,,0.055,
El Camino College-Compton Center,Compton,CA,2,1,,,,,,,,,,,,,,,,0.6724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057,0.0,0.0,0.092,0.0,6643.0,,,,,,,,,,,,,,,0.0167,0.0134,0.013999999999999999,0.5433,0.0132,0.0021,0.3973,,0.645,,,,,,,,,,,,264.0,2856.0,,206.0,1825.0,,,,,0.069,,,,,,,,,,,,,0.09300000000000001,
Western Beauty Institute,Panorama City,CA,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,,,,,,,,,,,,,,,0.0,0.0,0.0112,0.0112,0.0056,0.0,0.9721,,0.0056,,,,,,,,,,,,,,6475.0,2906.0,3325.0,,,,,0.7442,,,,,,,,,,,,,0.0,
Contra Costa College,San Pablo,CA,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2946,0.0074,0.0124,0.0,0.0,0.0025,0.0,0.0322,0.0,0.0,0.1287,0.0099,7133.0,,,,,,,,,,,,,,,0.0133,0.0801,0.2223,0.2892,0.2073,0.0064,0.1813,,0.7401,,,,,,,,,,,,,,,337.0,4388.0,,,,,0.2831,,,,,,,,,,,,,0.212,
Cosumnes River College,Sacramento,CA,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.4692,0.0,0.0,0.0,0.0,0.0,0.0143,0.0198,0.0066,0.0187,0.0725,0.0,16493.0,,,,,,,,,,,,,,,0.0067,0.0332,0.5657,0.1,0.1701,0.0192,0.105,,0.7771,,,,,,,,,,,,308.0,4060.0,,400.0,2781.0,,,,,0.3282,,,,,,,,,,,,,0.11800000000000001,
Crafton Hills College,Yucaipa,CA,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2795,0.0523,0.0045,0.0,0.0,0.0136,0.0,0.0114,0.0,0.0159,0.1045,0.0159,5054.0,,,,,,,,,,,,,,,0.0,0.0564,0.6541,0.036000000000000004,0.0443,0.0154,0.1937,,0.6947,,,,,,,,,,,,264.0,3384.0,,381.0,2889.0,,,,,0.2213,,,,,,,,,,,,,0.087,
Cuesta College,San Luis Obispo,CA,2,1,,,,,,,,,,,,,,,,0.0,0.0008,0.0008,0.5737,0.0,0.0017,0.0,0.0,0.0067,0.0,0.0,0.0,0.0042,0.0508,0.0,9496.0,,,,,,,,,,,,,,,0.0058,0.0348,0.7733,0.0153,0.0413,0.0126,0.11699999999999999,,0.5351,,,,,,,,,,,,378.0,4174.0,,580.0,2736.0,,,,,0.3342,,,,,,,,,,,,,0.08199999999999999,
Cuyamaca College,El Cajon,CA,2,1,,,,,,,,,,,,,,,,0.015,0.0075,0.0393,0.2579,0.0,0.015,0.0,0.0,0.0093,0.0,0.0,0.0,0.0411,0.2729,0.0037,6476.0,,,,,,,,,,,,,,,0.01,0.0582,0.6218,0.0585,0.0723,0.013000000000000001,0.1662,,0.7434,,,,,,,,,,,,356.0,3384.0,,1012.0,3386.0,,,,,0.3136,,,,,,,,,,,,,0.057999999999999996,
Marinello Schools of Beauty-Bell,Bell,CA,1,3,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0063,0.9937,,0.0,,,,,,,,,,,,,,,2107.0,106.0,,,,,0.6984,,,,,,,,,,,,,0.177,
Cypress College,Cypress,CA,2,1,,,,,,,,,,,,,,,,0.0,0.0,0.0036,0.4665,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.008,0.0624,0.0,21361.0,,,,,,,,,,,,,,,0.005,0.0991,0.3568,0.0479,0.2347,0.0069,0.2497,,0.7693,,,,,,,,,,,,,,,283.0,2478.0,,,,,0.2566,,,,,,,,,,,,,0.10099999999999999,
D-Q UNIVERSITY,DAVIS,CA,1,2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,172.0,,,,,,,,,,,,,,,0.0,0.0116,0.1047,0.0174,0.0,0.5465,0.3198,,0.5233,,,,,,,,,,,,,,,1210.0,2782.0,,,,,,,,,,,,,,,,,,0.0,
De Anza College,Cupertino,CA,2,1,,,,,,,,,,,,,,,,0.0,0.0063,0.024,0.4438,0.0,0.0006,0.0,0.0,0.0013,0.0,0.0126,0.0,0.0158,0.1843,0.0032,22770.0,,,,,,,,,,,,,,,0.0299,0.1572,0.2885,0.0346,0.3702,0.0068,0.1129,,0.6329,,,,,,,,,,,,357.0,3129.0,,928.0,3282.0,,,,,0.4169,,,,,,,,,,,,,0.09,
